Week,New Births,New Infections,infected_per_infectious,r_t,max(infectious_wks),new infect|hiv,new infect|vax1,new infect|vax2,new infect b,new infect h,new infect w,new infect a1,new infect a2,new infect a3,new infect a4,new infect a5,To Vax 1,To Vax 2,To Vax,To Vax1 plwh,To Aware (asym),To Aware (sym),To Aware,To aware|hiv,To Aware b|hiv,To Aware h|hiv,To Aware w|hiv,To Aware ls 40|hiv,To Aware ge 40|hiv,To_aware_b,To_aware_h,To_aware_w,To_aware_a1,To_aware_a2,To_aware_a3,To_aware_a4,To_aware_a5,To_vax1_b,To_vax1_h,To_vax1_w,To_vax1_a1,To_vax1_a2,To_vax1_a3,To_vax1_a4,To_vax1_a5,To_vax2_b,To_vax2_h,To_vax2_w,To_vax2_a1,To_vax2_a2,To_vax2_a3,To_vax2_a4,To_vax2_a5,To_vax_b,To_vax_h,To_vax_w,To_vax_a1,To_vax_a2,To_vax_a3,To_vax_a4,To_vax_a5,Asymp to Symp,Symp to Recover,Asymp to Recover,To on Treatment,To Death,To isolation,Alive MSM,Sus,Asymp,Symp,recovered,aware,aware_asym,aware_sym,vax_1,vax_2,vac1_sus,vac1_asy,vac1_sym,vac1_rec,vac2_sus,vac2_asy,vac2_sym,vac2_rec,vac1_b,vac1_h,vac1_w,vac2_b,vac2_h,vac2_w,vac1_hiv,vac2_hiv,on trt,on iso,hiv aware,pox + hiv aware
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263322,260544,0,5,2773,3,0,3,19563,45520,19393,0,0,170,45271,0,1,248,2332,7908,9323,5252,18077,22191,4340,10155,2,1,50306,0
1,80,0.45,0.08,0,0,0.25,0.1,0,0.4,0.05,0,0.1,0.2,0.1,0,0.05,95.85,177.95,273.8,20.75,0,1.35,1.35,0.65,0,0.65,0,0,0.65,0,1.35,0,0,0.7,0.65,0,0,12,41.35,42.5,26.4,23.15,20.3,14.5,11.5,17.45,81.3,79.2,42.9,35.5,41.4,31.95,26.2,29.45,122.65,121.7,69.3,58.65,61.7,46.45,37.7,0.3,2.3,0,0.5,62.8,0.6,263339.2,260560.75,0.15,3.4,2774.9,2.6,0,2.6,19477.25,45690.65,19307.15,0.05,0.1,169.95,45441.6,0,0.8,248.25,0,0,19477.25,0,0,45690.65,4319.75,10193.5,1.2,0.85,50325.1,0.55
2,80,0.45,0.12,0.12,0,0.15,0.05,0,0.4,0.05,0,0.2,0,0.05,0.1,0.1,95.25,184.95,280.2,18.9,0.05,0.65,0.7,0.3,0.15,0.15,0,0.1,0.2,0.3,0.4,0,0.05,0.35,0.2,0,0.1,10.4,40.6,44.25,28,22.4,18.5,14.9,11.45,25.3,74.55,85.1,49.1,43.65,41.6,26.85,23.75,35.7,115.15,129.35,77.1,66.05,60.1,41.75,35.2,0.5,1.55,0,0.3,62.55,0.35,263356.65,260577.9,0.1,2.35,2776.3,1.8,0,1.8,19384.3,45867.95,19214.15,0.05,0.1,170,45618.9,0,0.4,248.65,0,0,19384.3,0,0,45867.95,4298.6,10241,0.75,0.65,50343.9,0.6
3,80,0.6,NaN,NaN,0,0.25,0,0.2,0.55,0.05,0,0.15,0.15,0.1,0.1,0.1,92.15,163.1,255.25,20,0,0.35,0.35,0.2,0.15,0.05,0,0.05,0.15,0.25,0.1,0,0.15,0.05,0.1,0.05,0,10.85,38.95,42.35,24.95,21.2,19.35,16.1,10.55,20.95,67.6,74.55,40.5,39.7,30.4,31.85,20.65,31.8,106.55,116.9,65.45,60.9,49.75,47.95,31.2,0.45,1.2,0,0.45,67.15,0.2,263369.5,260590,0.25,1.9,2777.35,1.4,0,1.4,19309.65,46023.05,19139.55,0,0.15,169.95,45773.85,0.1,0.4,248.7,0,0,19309.65,0,0,46023.05,4282.8,10283.7,0.7,0.6,50361.65,0.45
4,80,0.25,NaN,NaN,0,0.1,0,0.1,0.25,0,0,0,0.05,0.1,0.1,0,96.95,172.4,269.35,21.55,0.05,0.45,0.5,0.15,0.15,0,0,0.05,0.1,0.5,0,0,0.1,0.15,0,0.15,0.1,13,40.65,43.3,25.65,23.55,19.9,15.75,12.1,21.95,81.05,69.4,40.85,44.2,36.35,30.2,20.8,34.95,121.7,112.7,66.5,67.75,56.25,45.95,32.9,0.3,0.9,0.05,0.1,71.6,0.05,263377.9,260598.4,0.15,1.3,2778.05,0.95,0,0.95,19230.5,46187.4,19060.35,0,0.05,170.1,45938.15,0,0.4,248.85,0,0,19230.5,0,0,46187.4,4268.7,10325.45,0.35,0.3,50378.15,0.2
5,80,0.55,0.29,0.22,0,0.05,0,0.05,0.5,0.05,0,0.15,0.25,0,0.05,0.1,93.9,34.9,128.8,21.2,0,0.25,0.25,0.1,0.05,0.05,0,0.1,0,0.15,0.1,0,0.1,0.1,0,0.05,0,11.3,39.75,42.85,25.4,21.05,20,16.05,11.4,4.1,15.2,15.6,10.1,7.85,7.65,5.15,4.15,15.4,54.95,58.45,35.5,28.9,27.65,21.2,15.55,0.5,0.95,0,0.4,66.45,0.25,263391.45,260611,0.2,1.85,2778.4,1.3,0,1.3,19286.35,46215.7,19116.15,0,0,170.2,45966.3,0,0.5,248.9,0,0,19286.35,0,0,46215.7,4285,10336.1,0.55,0.45,50395.9,0.25
6,80,0.4,NaN,NaN,0,0.1,0.05,0,0.35,0.05,0,0.25,0.05,0,0,0.1,94,33.7,127.7,20.1,0,0.4,0.4,0.1,0.1,0,0,0,0.1,0.4,0,0,0,0.15,0.05,0.1,0.1,11.05,42.05,40.9,27.15,21.65,19.05,15,11.15,4.1,13.85,15.75,9.6,7.3,7.35,5.35,4.1,15.15,55.9,56.65,36.75,28.95,26.4,20.35,15.25,0.3,0.95,0,0.3,68.65,0.15,263402.8,260622.3,0.3,1.2,2779,0.8,0,0.8,19343.85,46240.4,19173.65,0,0.05,170.15,45991,0,0.2,249.2,0,0,19343.85,0,0,46240.4,4299.75,10347.25,0.45,0.3,50412.6,0.2
7,80,0.35,0.13,0.11,0,0.15,0,0.05,0.3,0.05,0,0.1,0.15,0,0,0.1,91.7,32.2,123.9,20.15,0,0.35,0.35,0.05,0.05,0,0,0.05,0,0.35,0,0,0.15,0.1,0.05,0,0.05,10.2,37.45,44.05,25.7,19.35,21,14.6,11.05,3.95,13.5,14.75,9.1,7.4,6.35,5.35,4,14.15,50.95,58.8,34.8,26.75,27.35,19.95,15.05,0.45,0.9,0,0.4,64.35,0.4,263418.45,260637.1,0.2,1.75,2779.4,1.25,0,1.25,19400.55,46263.75,19230.35,0,0.05,170.15,46014.1,0.05,0.3,249.3,0,0,19400.55,0,0,46263.75,4315.05,10357.3,0.5,0.55,50431.9,0.35
8,80,0.65,0.2,0.2,0,0.25,0,0.2,0.6,0.05,0,0.1,0.35,0.15,0.05,0,91.5,36.05,127.55,18.3,0.05,0.45,0.5,0.25,0.25,0,0,0.15,0.1,0.45,0.05,0,0.2,0.15,0.05,0,0.1,9.7,38.8,43,25.9,22.25,17.4,14.85,11.1,4.7,15.65,15.7,9.5,8.4,7.05,5.95,5.15,14.4,54.45,58.7,35.4,30.65,24.45,20.8,16.25,0.55,1,0.05,0.4,67.3,0.15,263431.15,260649,0.25,2,2779.9,1.4,0,1.4,19451.9,46293,19281.7,0,0.05,170.15,46043.3,0.15,0.2,249.35,0,0,19451.9,0,0,46293,4326.15,10370.7,0.55,0.45,50449.35,0.45
9,80,0.6,NaN,NaN,0,0.3,0.05,0.15,0.5,0.1,0,0.25,0.25,0.05,0,0.05,93.9,32.6,126.5,19.8,0,0.45,0.45,0.15,0.15,0,0,0.15,0,0.4,0.05,0,0.1,0.2,0.1,0,0.05,9.15,41,43.75,25.55,23.85,18.3,13.3,12.9,3.1,13.55,15.95,8.2,7.95,7.05,5.6,3.8,12.25,54.55,59.7,33.75,31.8,25.35,18.9,16.7,0.65,1.15,0,0.25,67.15,0,263444,260661.65,0.2,1.5,2780.65,0.8,0,0.8,19510.05,46318.1,19339.85,0.05,0.05,170.1,46068.25,0.05,0.4,249.4,0,0,19510.05,0,0,46318.1,4340.05,10381.85,0.25,0.25,50467.15,0.3
