Week,New Births,New Infections,infected_per_infectious,r_t,max(infectious_wks),new infect|hiv,new infect|vax1,new infect|vax2,new infect b,new infect h,new infect w,new infect a1,new infect a2,new infect a3,new infect a4,new infect a5,To Vax 1,To Vax 2,To Vax,To Vax1 plwh,To Aware (asym),To Aware (sym),To Aware,To aware|hiv,To Aware b|hiv,To Aware h|hiv,To Aware w|hiv,To Aware ls 40|hiv,To Aware ge 40|hiv,To_aware_b,To_aware_h,To_aware_w,To_aware_a1,To_aware_a2,To_aware_a3,To_aware_a4,To_aware_a5,To_vax1_b,To_vax1_h,To_vax1_w,To_vax1_a1,To_vax1_a2,To_vax1_a3,To_vax1_a4,To_vax1_a5,To_vax2_b,To_vax2_h,To_vax2_w,To_vax2_a1,To_vax2_a2,To_vax2_a3,To_vax2_a4,To_vax2_a5,To_vax_b,To_vax_h,To_vax_w,To_vax_a1,To_vax_a2,To_vax_a3,To_vax_a4,To_vax_a5,Asymp to Symp,Symp to Recover,Asymp to Recover,To on Treatment,To Death,To isolation,Alive MSM,Sus,Asymp,Symp,recovered,aware,aware_asym,aware_sym,vax_1,vax_2,vac1_sus,vac1_asy,vac1_sym,vac1_rec,vac2_sus,vac2_asy,vac2_sym,vac2_rec,vac1_b,vac1_h,vac1_w,vac2_b,vac2_h,vac2_w,vac1_hiv,vac2_hiv,on trt,on iso,hiv aware,pox + hiv aware
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263322,260544,0,5,2773,3,0,3,19563,45520,19393,0,0,170,45271,0,1,248,2332,7908,9323,5252,18077,22191,4340,10155,2,1,50306,0
1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,167,253,16,0,2,2,1,0,1,0,0,1,0,2,0,0,1,1,0,0,15,33,38,25,16,22,14,9,18,84,65,39,31,37,27,33,33,117,103,64,47,59,41,42,1,2,0,0,68,1,263334,260555,0,4,2775,3,0,3,19480,45680,19310,0,0,170,45431,0,0,249,0,0,19480,0,0,45680,4316,10193,1,1,50319,1
2,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,190,277,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,40,36,15,34,17,12,9,23,81,86,51,51,37,25,26,34,121,122,66,85,54,37,35,0,2,0,0,63,0,263351,260572,0,2,2777,1,0,1,19375,45862,19205,0,0,170,45613,0,0,249,0,0,19375,0,0,45862,4291,10237,0,0,50340,1
3,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,181,265,17,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,36,40,26,16,16,13,13,30,74,77,44,47,40,28,22,38,110,117,70,63,56,41,35,1,1,0,0,59,0,263372,260592,0,2,2778,1,0,1,19275,46037,19105,0,0,170,45787,0,1,249,0,0,19275,0,0,46037,4270,10284,0,0,50358,1
4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,149,239,18,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,41,41,22,22,21,13,12,21,66,62,32,38,33,22,24,29,107,103,54,60,54,35,36,0,1,0,1,61,0,263391,260611,0,1,2779,1,0,1,19213,46176,19043,0,0,170,45926,0,1,249,0,0,19213,0,0,46176,4245,10334,1,0,50379,0
5,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,27,114,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,34,44,19,20,21,18,9,3,8,16,6,2,9,7,3,12,42,60,25,22,30,25,12,2,0,0,0,72,0,263399,260617,0,3,2779,1,0,1,19268,46193,19098,0,0,170,45943,0,1,249,0,0,19268,0,0,46193,4272,10339,1,0,50398,0
6,80,4,1.33333333333333,2.22222222222222,0,2,0,0,4,0,0,1,1,1,0,1,93,27,120,22,0,2,2,0,0,0,0,0,0,0,0,2,0,1,0,0,1,5,41,47,26,19,24,12,12,5,13,9,6,10,5,4,2,10,54,56,32,29,29,16,14,4,2,0,1,65,0,263414,260629,0,5,2780,1,0,1,19330,46212,19160,0,0,170,45962,0,0,250,0,0,19330,0,0,46212,4288,10349,1,0,50415,0
7,80,3,0.6,0.72,0,2,1,0,3,0,0,2,1,0,0,0,72,24,96,14,0,3,3,1,1,0,0,1,0,3,0,0,0,1,1,0,1,6,30,36,16,11,23,15,7,1,8,15,6,5,7,3,3,7,38,51,22,16,30,18,10,4,1,0,2,54,1,263440,260650,1,8,2781,3,0,3,19374,46229,19203,0,1,170,45978,1,0,250,0,0,19374,0,0,46229,4292,10364,2,1,50435,1
8,80,2,0.25,0.375,0,1,0,1,2,0,0,0,1,0,0,1,98,32,130,15,0,4,4,3,2,1,0,2,1,3,1,0,2,1,0,0,1,11,40,47,28,18,22,16,14,2,15,15,7,8,9,4,4,13,55,62,35,26,31,20,18,2,4,0,1,76,1,263444,260652,2,6,2784,3,0,3,19437,46252,19266,0,0,171,46001,1,1,249,0,0,19437,0,0,46252,4306,10374,1,2,50453,2
9,80,1,0.166666666666667,0.333333333333333,0,1,0,0,1,0,0,1,0,0,0,0,89,25,114,12,0,3,3,1,1,0,0,1,0,2,0,1,1,1,0,0,1,10,38,41,23,16,21,19,10,3,8,14,8,5,6,4,2,13,46,55,31,21,27,23,12,3,0,0,2,57,0,263467,260675,0,9,2783,6,0,6,19499,46271,19328,0,0,171,46020,0,2,249,0,0,19499,0,0,46271,4313,10389,3,2,50475,3
