Week,New Births,New Infections,infected_per_infectious,r_t,max(infectious_wks),new infect|hiv,new infect|vax1,new infect|vax2,new infect b,new infect h,new infect w,new infect a1,new infect a2,new infect a3,new infect a4,new infect a5,To Vax 1,To Vax 2,To Vax,To Vax1 plwh,To Aware (asym),To Aware (sym),To Aware,To aware|hiv,To Aware b|hiv,To Aware h|hiv,To Aware w|hiv,To Aware ls 40|hiv,To Aware ge 40|hiv,To_aware_b,To_aware_h,To_aware_w,To_aware_a1,To_aware_a2,To_aware_a3,To_aware_a4,To_aware_a5,To_vax1_b,To_vax1_h,To_vax1_w,To_vax1_a1,To_vax1_a2,To_vax1_a3,To_vax1_a4,To_vax1_a5,To_vax2_b,To_vax2_h,To_vax2_w,To_vax2_a1,To_vax2_a2,To_vax2_a3,To_vax2_a4,To_vax2_a5,To_vax_b,To_vax_h,To_vax_w,To_vax_a1,To_vax_a2,To_vax_a3,To_vax_a4,To_vax_a5,Asymp to Symp,Symp to Recover,Asymp to Recover,To on Treatment,To Death,To isolation,Alive MSM,Sus,Asymp,Symp,recovered,aware,aware_asym,aware_sym,vax_1,vax_2,vac1_sus,vac1_asy,vac1_sym,vac1_rec,vac2_sus,vac2_asy,vac2_sym,vac2_rec,vac1_b,vac1_h,vac1_w,vac2_b,vac2_h,vac2_w,vac1_hiv,vac2_hiv,on trt,on iso,hiv aware,pox + hiv aware
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263322,260544,0,5,2773,3,0,3,19563,45520,19393,0,0,170,45271,0,1,248,2332,7908,9323,5252,18077,22191,4340,10155,2,1,50306,0
1,80,0.5,0.08,0,0,0.05,0,0.2,0.4,0.1,0,0.05,0.1,0.25,0.1,0,89.05,176.7,265.75,19.4,0.05,2.55,2.6,0.85,0,0.85,0,0.05,0.8,0,2.4,0.2,0.3,1,0.9,0.05,0.35,10.9,37.5,40.65,23.6,18.85,19.4,16.05,11.15,14.1,83.45,79.15,45.2,34.25,41.65,29.45,26.15,25,120.95,119.8,68.8,53.1,61.05,45.5,37.3,0.35,2.4,0,0.5,66.4,1.5,263335.6,260556.35,0.15,3.95,2775.15,3.35,0,3.35,19472.3,45687.95,19302.25,0,0.05,170,45438.7,0.05,1,248.2,0,0,19472.3,0,0,45687.95,4320.65,10191.6,1.1,1.75,50325.55,0.65
2,80,0.35,0.1,0.1,0,0.1,0,0,0.3,0.05,0,0,0.15,0.1,0,0.1,99.45,179.45,278.9,20.35,0,0.5,0.5,0.15,0.05,0.1,0,0.05,0.1,0.25,0.25,0,0.05,0.1,0.3,0.05,0,10.6,42.5,46.35,27.2,22.35,21.45,16.1,12.35,22.5,74.45,82.5,46.95,39.15,41.3,26.7,25.35,33.1,116.95,128.85,74.15,61.5,62.75,42.8,37.7,0.3,1.6,0,0.85,68.35,0.65,263347.25,260567.8,0.2,2.65,2776.6,2.25,0,2.25,19387.6,45859.45,19217.6,0,0.05,169.95,45610.2,0.05,0.5,248.7,0,0,19387.6,0,0,45859.45,4302.35,10235.7,1.15,1.65,50343.4,0.35
3,80,0.05,0.02,0.02,0,0.05,0,0.05,0.05,0,0,0,0,0,0.05,0,98,166.85,264.85,20.5,0,1.2,1.2,0.25,0.1,0.15,0,0.15,0.1,0.55,0.55,0.1,0.15,0.4,0.2,0.3,0.15,12.45,41.6,43.95,25.1,24.8,20.8,15.2,12.1,23.3,68.25,75.3,40.5,38.8,32.05,34,21.5,35.75,109.85,119.25,65.6,63.6,52.85,49.2,33.6,0.25,1.1,0,0.55,64,0.9,263363.25,260582.8,0,2.8,2777.65,2.4,0,2.4,19315.35,46018.2,19145.3,0,0.1,169.95,45768.8,0,0.5,248.9,0,0,19315.35,0,0,46018.2,4286.7,10276.5,0.95,1.85,50362.35,0.35
4,80,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,94.25,173.95,268.2,19.8,0,0.35,0.35,0.1,0.1,0,0,0,0.1,0.25,0.1,0,0,0,0.2,0.05,0.1,9.95,39,45.3,24.85,24.1,19.4,16.4,9.5,20.7,78.7,74.55,39.85,43.2,39.45,31,20.45,30.65,117.7,119.85,64.7,67.3,58.85,47.4,29.95,0,1.25,0,0.35,68.65,0.35,263374.6,260594.15,0,1.55,2778.9,1.5,0,1.5,19231.9,46183.2,19061.85,0,0.05,170,45933.8,0,0.2,249.2,0,0,19231.9,0,0,46183.2,4270.25,10317.55,0.5,1.2,50379.8,0.25
5,80,0.2,0.08,0.02,0,0,0,0,0.2,0,0,0,0,0,0.1,0.1,99.45,31.7,131.15,23.15,0,1.9,1.9,0.15,0.05,0.05,0.05,0,0.15,0.3,0.85,0.75,0.45,0.4,0,0.55,0.5,11.4,42.7,45.35,28.5,21.95,19.15,17.55,12.3,4.2,13.5,14,7.9,6.85,7.25,5.6,4.1,15.6,56.2,59.35,36.4,28.8,26.4,23.15,16.4,0.1,1.4,0,0.55,68.5,1.05,263386.1,260603.65,0.1,2.25,2780.1,2.05,0,2.05,19295.7,46206.45,19125.55,0,0,170.15,45957,0,0.2,249.25,0,0,19295.7,0,0,46206.45,4287.35,10328.15,0.55,1.55,50398.6,0.3
6,80,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,94.85,31.45,126.3,20.85,0,0.2,0.2,0.05,0,0.05,0,0,0.05,0.1,0.1,0,0.05,0,0.05,0,0.1,10.15,40.8,43.9,27.05,20.75,18.2,16.1,12.75,3.55,11.75,16.15,8.95,6.75,6.95,4.9,3.9,13.7,52.55,60.05,36,27.5,25.15,21,16.65,0.1,0.75,0,0.45,69.7,0.25,263396.4,260614.4,0,1.6,2780.4,1.5,0,1.5,19355.5,46228.35,19185.35,0,0,170.15,45978.9,0,0.15,249.3,0,0,19355.5,0,0,46228.35,4303.85,10338.05,0.6,1.15,50415.6,0.15
7,80,0.75,0.22,0.21,0,0.3,0.05,0.15,0.65,0.1,0,0.1,0.05,0.15,0.35,0.1,95.45,35.4,130.85,20.2,0,2,2,0.2,0.05,0.1,0.05,0,0.2,0.15,1.15,0.7,1.1,0.2,0.25,0.35,0.1,11.8,40.5,43.15,28.45,21.5,18.45,16.95,10.1,4.15,15.3,15.95,9.55,8.55,7.45,5.4,4.45,15.95,55.8,59.1,38,30.05,25.9,22.35,14.55,0.45,1.6,0,0.4,65.9,0.75,263410.5,260625.95,0.3,2.45,2781.8,1.9,0,1.9,19411.8,46255.4,19241.45,0,0.05,170.3,46005.25,0.15,0.45,249.55,0,0,19411.8,0,0,46255.4,4318.4,10349.25,0.5,1.3,50433.55,0.15
8,80,0.15,0.07,0.05,0,0.05,0,0.05,0.15,0,0,0.05,0.05,0,0,0.05,94.75,33.45,128.2,19,0,1.2,1.2,0.6,0.3,0.25,0.05,0.1,0.5,0.5,0.5,0.2,0.25,0,0.2,0.3,0.45,10.7,37.7,46.35,26.95,22.9,17.65,16.3,10.95,3.85,14.6,15,9.3,8.85,6.5,5.75,3.05,14.55,52.3,61.35,36.25,31.75,24.15,22.05,14,0.3,1.55,0,0.3,66.4,0.65,263424.1,260638.7,0.15,2.2,2783.05,1.65,0,1.65,19469.25,46280.65,19298.9,0,0.05,170.3,46030.45,0.05,0.4,249.75,0,0,19469.25,0,0,46280.65,4332.1,10359.05,0.55,1.2,50450.45,0.25
9,80,0.2,0.07,0.1,0,0.05,0,0.1,0.2,0,0,0,0.05,0.15,0,0,98.8,35.05,133.85,21.1,0.05,0.45,0.5,0.3,0.2,0,0.1,0.1,0.2,0.4,0,0.1,0.05,0.1,0.15,0.05,0.15,10.95,43.6,44.25,29.45,21.75,20.5,17.2,9.9,4,15.15,15.9,9.45,8.3,6.25,6.65,4.4,14.95,58.75,60.15,38.9,30.05,26.75,23.85,14.3,0.3,1.05,0.05,0.15,67,0.2,263437.1,260651.85,0,1.45,2783.8,1.15,0,1.15,19530,46305.95,19359.65,0,0,170.35,46055.65,0,0.3,250,0,0,19530,0,0,46305.95,4347.1,10371.5,0.2,0.9,50468.75,0.25
10,80,0.05,NaN,NaN,0,0.05,0,0.05,0.05,0,0,0,0.05,0,0,0,93.8,33.15,126.95,22.05,0,0.2,0.2,0.05,0.05,0,0,0,0.05,0.2,0,0,0,0,0.15,0.05,0,9.85,39.95,44,26.45,23,19,14.95,10.4,3.55,14.6,15,9.3,7.1,7.45,5.35,3.95,13.4,54.55,59,35.75,30.1,26.45,20.3,14.35,0.05,0.6,0,0.25,66.9,0.3,263450.2,260665.3,0,0.9,2784,0.75,0,0.75,19587.75,46331.25,19417.45,0,0,170.3,46080.9,0,0.2,250.15,0,0,19587.75,0,0,46331.25,4363.8,10382.05,0.35,0.7,50486.15,0.3
11,80,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,93.95,35.1,129.05,21.5,0,0.15,0.15,0.05,0.05,0,0,0.05,0,0.15,0,0,0,0.05,0,0.1,0,9.35,39.15,45.45,28.25,20.2,17.05,15.65,12.8,4.65,13.95,16.5,10.2,8,7.15,6.45,3.3,14,53.1,61.95,38.45,28.2,24.2,22.1,16.1,0,0.45,0,0,66.85,0,263463.35,260679.2,0,0.45,2783.7,0.45,0,0.45,19642.25,46357.75,19472.1,0,0,170.15,46107.4,0,0.15,250.2,0,0,19642.25,0,0,46357.75,4379.5,10393.2,0.1,0.4,50502.65,0.2
12,80,0.7,0.3,0.1,0,0.15,0.05,0.1,0.7,0,0,0,0.1,0.2,0.05,0.35,100.75,34.3,135.05,20.5,0,1.85,1.85,0.35,0.05,0.15,0.15,0.1,0.25,0.15,1,0.7,0.4,0.2,0.65,0.15,0.45,12.45,40.35,47.95,31.3,22.2,20.45,15.6,11.2,4.15,13.5,16.65,9.75,8.6,6.9,5.75,3.3,16.6,53.85,64.6,41.05,30.8,27.35,21.35,14.5,0.55,0.8,0,0.5,70.1,0.75,263473.25,260686.7,0.1,2.2,2784.25,1.5,0,1.5,19706.3,46382.65,19536.15,0,0.1,170.05,46131.7,0,0.75,250.2,0,0,19706.3,0,0,46382.65,4394.55,10403.95,0.5,0.85,50519.35,0.35
13,80,0.35,0.08,0.04,0,0.15,0,0.05,0.2,0.15,0,0.15,0.1,0.1,0,0,98.3,35.1,133.4,23,0.1,2.15,2.25,0.5,0.25,0.15,0.1,0.05,0.45,0.9,0.75,0.6,0.65,0.3,0.35,0.1,0.85,11.65,40.9,45.75,27.9,22.65,19.3,17.05,11.4,3.3,15.85,15.95,10.1,7.4,8.05,6.25,3.3,14.95,56.75,61.7,38,30.05,27.35,23.3,14.7,0.4,1.6,0,0.85,64.85,1.05,263488.4,260699.7,0.05,3,2785.65,2.4,0,2.4,19766,46408.1,19595.5,0,0.3,170.2,46156.85,0,0.6,250.65,0,0,19766,0,0,46408.1,4411.05,10415.55,1.05,1.6,50536.7,0.55
14,80,0.15,NaN,NaN,0,0,0,0,0.15,0,0,0.15,0,0,0,0,93.6,29.35,122.95,19.3,0,0.6,0.6,0.1,0,0.1,0,0.1,0,0.25,0.3,0.05,0.25,0.3,0.05,0,0,12,39.5,42.1,28.5,21.15,17.4,14.8,11.75,3.65,12.8,12.9,8.3,7.65,5.8,4.2,3.4,15.65,52.3,55,36.8,28.8,23.2,19,15.15,0.05,1.25,0,0.5,70.95,0.45,263497.45,260709.25,0.15,1.8,2786.25,1.75,0,1.75,19826.9,46428.35,19656.4,0,0.2,170.3,46177.15,0,0.4,250.8,0,0,19826.9,0,0,46428.35,4425.65,10426.05,0.7,1.45,50553.55,0.3
15,80,0.4,0.15,0.23,0,0.15,0,0.1,0.35,0.05,0,0.25,0.05,0,0,0.1,89.25,33.05,122.3,19.05,0,0.65,0.65,0.2,0.2,0,0,0.15,0.05,0.2,0.25,0.2,0.2,0.15,0.05,0.1,0.15,8.75,40.45,40.05,25.2,22.2,17.35,15.1,9.4,3.3,14,15.75,10.5,7.1,5.85,5.35,4.25,12.05,54.45,55.8,35.7,29.3,23.2,20.45,13.65,0.55,1.3,0,0.35,68.85,0.25,263508.6,260719.45,0,2.05,2787.1,1.2,0,1.2,19879.8,46452.55,19709.25,0,0.15,170.4,46201.25,0,0.2,251.1,0,0,19879.8,0,0,46452.55,4438.7,10437.05,0.55,1.05,50570.6,0.25
16,80,0.05,0.03,0.01,0,0,0,0,0.05,0,0,0,0.05,0,0,0,94.7,32.95,127.65,18.6,0,1.35,1.35,0.35,0.2,0.1,0.05,0.2,0.15,0.25,0.5,0.6,0.4,0.15,0.15,0.4,0.25,9.9,41.95,42.85,25.55,23.1,19.3,15.75,11,4.35,12.75,15.85,10.55,7.5,6.3,4.8,3.8,14.25,54.7,58.7,36.1,30.6,25.6,20.55,14.8,0,1.5,0,0.45,65.6,0.65,263523,260733.25,0.05,1.55,2788.15,1.4,0,1.4,19937.35,46477.6,19766.8,0,0.25,170.3,46225.95,0,0.2,251.45,0,0,19937.35,0,0,46477.6,4451.4,10448.5,0.5,1.1,50588,0.35
17,80,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,99.55,33.65,133.2,22.15,0,0.1,0.1,0,0,0,0,0,0,0,0.05,0.05,0,0,0.1,0,0,11.95,41.9,45.7,29.25,24.1,18.45,15.3,12.45,4.45,15,14.2,9.9,8.2,6.3,5.4,3.85,16.4,56.9,59.9,39.15,32.3,24.75,20.7,16.3,0.05,0.55,0,0,75,0.2,263528,260738.65,0,1.05,2788.3,0.95,0,0.95,19998.9,46501.7,19828.35,0,0.1,170.45,46250.1,0,0.05,251.55,0,0,19998.9,0,0,46501.7,4466.25,10461.25,0.15,0.9,50605.5,0.35
18,80,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,93.15,32.75,125.9,20,0,0.1,0.1,0,0,0,0,0,0,0.1,0,0,0.05,0.05,0,0,0,9.6,38.6,44.95,23.8,24.35,17.75,14.95,12.3,4.85,14.25,13.65,9.2,7.95,6.6,3.9,5,14.45,52.85,58.6,33,32.3,24.35,18.85,17.3,0,0.3,0,0.1,73.45,0.05,263534.55,260745.75,0,0.75,2788.05,0.75,0,0.75,20055.6,46524.65,19885.1,0,0,170.5,46273.15,0,0.05,251.45,0,0,20055.6,0,0,46524.65,4481.9,10471.15,0.15,0.65,50623.1,0.25
19,80,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,93.2,30.65,123.85,21.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.05,42.15,41,27.35,21.95,18.55,14.1,11.25,2.95,14.15,13.55,7.65,7.8,6.3,4.7,4.1,13,56.3,54.55,35,29.75,24.85,18.8,15.35,0,0.3,0,0.05,70.25,0.1,263544.3,260755.95,0,0.45,2787.9,0.45,0,0.45,20113.95,46546.35,19943.45,0,0,170.5,46294.85,0,0.05,251.45,0,0,20113.95,0,0,46546.35,4498.6,10481.95,0.15,0.45,50641.9,0
