Week,Mean,LowerBound,UpperBound
0,0,0,0
1,2,2,2
2,3.4302,2.95,3.9
3,4.7863,4.2,5.35
4,6.1133,5.1,7.2
5,7.8822,6.6,9.2
6,10.5934,8.9,12.45
7,13.4736,10.9,15.9
8,16.4234,13.15,19.75
9,19.8534,15.55,24.1
10,22.4917,17.7,27.8
11,25.3721,19.7,31.45
12,27.9434,21.05,35.05
13,31.8018,24.15,40.3
14,36.4587,28,45.95
15,40.0873,30.8,50.8
16,46.2005,35.35,58.3
17,50.2471,37.55,64.05
18,53.7549,39.75,68.25
19,56.9121,42,73
20,58.7282,43.35,75.35
21,61.0447,44.8,78.1
22,64.1601,47.6,81.75
23,67.0659,50.15,84.95
24,71.3034,54.05,89.6
25,75.4191,58.4,93.95
26,80.5792,64.05,99
27,84.1661,67.25,102.65
28,88.2373,71.05,106.45
29,94.6532,76.85,113.3
30,101.065,82.4,120.4
31,107.4673,88.65,127.15
32,112.6161,93.6,133.1
33,120.6596,99.95,143.75
34,129.8096,107.1,154.2
35,138.6717,114.85,163.55
36,146.3283,121.75,171.3
37,155.652,130.5,182.45
38,163.0329,136.15,191.9
39,168.9908,141.25,199.15
40,175.3905,146.5,207.95
41,181.2326,151.4,215.65
42,186.9626,156.2,222.6
43,192.6498,160.75,228.7
44,198.4504,165.3,235.65
45,201.9736,168.1,239.9
46,206.7216,171.85,245.7
47,211.1732,175.15,251.5
48,214.4001,177.95,255.15
49,217.9728,180.3,259.6
50,221.5987,182.3,264.35
51,226.5087,185.35,271.3
52,230.2996,187.2,276.5
53,234.0034,189.7,281.25
54,239.1892,194,286.35
55,244.4396,198.25,293
56,249.1729,201.65,298.7
57,254.6567,205.3,306.05
58,260.4704,209.75,314.4
59,265.4483,213.85,320.05
60,270.7912,218.5,325.25
61,276.3574,224.15,330.8
62,282.3417,229.25,338.05
63,288.3265,234.45,344.85
64,293.1077,238.1,352.25
65,299.1869,243.7,360.7
66,305.2251,248.05,368.3
67,310.5122,253.2,374.7
68,315.2269,257.5,379.4
69,319.183,261.05,383
70,323.4794,264.6,387.8
71,328.1811,268.4,393.6
72,332.2003,271.8,398.35
73,335.7541,274.65,402.8
74,337.9593,276.45,404.9
75,340.1417,278.25,407.8
76,341.6166,279.4,409.4
77,343.4943,281.1,412.2
78,345.3005,282.15,414.75
79,347.2922,283.9,417.5
80,349.0831,285.35,419.95
81,350.4838,286.2,421.65
82,351.5251,286.9,422.65
83,352.5528,287,423.3
84,353.5152,287.05,424.15
85,354.8096,287.15,426.05
