Week,Mean,LowerBound,UpperBound
0,0,0,0
1,20.5531,19.35,21.65
2,20.8453,19.55,22.45
3,19.2329,17.05,21.6
4,22.0672,20.3,23.8
5,18.9188,16.7,20.8
6,16.9608,15.05,19
7,21.171,19.5,22.65
8,21.5353,19.3,23.95
9,22.9526,20.9,24.95
10,20.0995,17.75,22.45
11,21.3428,19.5,23
12,23.2945,21.55,25.25
13,20.7071,19.8,21.55
14,21.003,20.1,21.9
15,22.6107,20.65,24.25
16,20.6916,18.35,22.7
17,20.9385,19.55,22.45
18,21.3896,18.15,24.05
19,17.6259,15.8,19.55
20,21.0263,19.2,22.9
21,19.5748,17.55,21.7
22,20.8455,19.05,22.55
23,19.2427,17.5,21.15
24,20.9118,19.85,22.15
25,22.5534,19.7,25.25
26,24.2339,22.3,26
27,18.8258,16.3,21.2
28,17.9459,16.35,19.65
29,20.1021,18.4,22.2
30,20.3912,18.3,22.45
31,19.7538,18.4,21.2
32,19.0966,17.3,20.85
33,18.7789,17.65,20.15
34,20.188,18.3,22.2
35,20.2984,18.1,22.4
36,19.7632,17.4,21.95
37,20.7917,19.45,22.15
38,21.2472,19.35,23.05
39,21.3723,19.25,23.75
40,21.6623,19.85,23.35
41,19.2655,18.05,20.35
42,18.8074,17.4,20.6
43,22.9268,20.75,25.65
44,17.4488,15.4,19.45
45,20.7884,19.35,22.15
46,17.9186,16.4,19.2
47,22.3368,20.7,24.3
48,23.3953,21.8,25.15
49,19.273,17.2,21.4
50,20.1651,18.6,21.85
51,18.8606,17.25,20.4
52,20.2008,18.9,21.5
53,20.418,18.3,22.5
54,20.743,18.9,22.45
55,19.6658,18.5,20.8
56,17.8836,16.25,19.5
57,18.3231,16.3,20.85
58,20.5438,18.4,22.9
59,21.7513,19.9,23.5
60,20.3358,19.05,21.55
61,18.6872,17.3,20.15
62,19.6735,18.55,21
63,19.488,17.3,21.5
64,18.4371,17.15,19.65
65,18.7879,16.85,20.75
66,19.3896,17.15,21.75
67,18.9669,17,20.75
68,21.9468,19.9,24.2
69,20.3323,18.75,21.7
70,17.6597,16.05,19.2
71,19.5761,17.85,21.3
72,20.0606,18.3,22.15
73,17.4894,16.3,18.85
74,21.0469,18.8,23.4
75,19.3577,17.75,21.15
76,17.5715,15.55,19.6
77,20.1035,17.95,22.35
78,17.5302,15.25,19.5
79,20.6179,19.15,22.4
80,19.0692,17.1,21.1
81,17.4549,15.1,19.8
82,21.3533,18.9,23.75
83,19.4121,17.35,21.4
84,19.2187,17.3,21.25
85,19.1761,17.65,20.7
