Week,Mean,LowerBound,UpperBound
0,0,0,0
1,267.2455,259,274.55
2,280.9066,276.25,286.1
3,261.4755,255.9,267.7
4,270.1282,265.55,275.35
5,132.51,128.1,136.9
6,128.327,124.15,132.4
7,129.0336,124.6,133.35
8,128.7613,123.9,134.1
9,123.3159,120,126.8
10,128.526,125.5,131.55
11,128.0604,122.2,134.5
12,128.1189,123,133.55
13,122.7254,118.6,127.6
14,123.0616,117.4,129
15,128.1898,124.5,132.1
16,129.5226,124.55,134.9
17,126.9653,124.3,130.1
18,126.7203,121.05,132.6
19,128.087,121.15,135.2
20,127.3373,122.15,132.35
21,124.917,120.55,129.85
22,124.6516,118.55,130.4
23,130.4826,124.35,137.45
24,120.7169,116.8,125.15
25,128.1073,123.65,132.25
26,126.6103,122.7,130.25
27,121.548,116.7,126.6
28,121.2304,115.95,127.35
29,130.5998,126.55,134.25
30,121.5894,115.9,126.85
31,119.768,115.1,124.85
32,126.2879,121.4,131.35
33,122.1611,116.35,127.95
34,123.5251,119.8,127.35
35,124.2018,121.1,127
36,121.3219,116.3,126.35
37,124.4614,118.6,130.65
38,126.9048,122.75,130.6
39,127.7642,122.55,132.8
40,123.4771,119.4,127.55
41,127.8077,122.8,132.55
42,121.9387,117.45,126
43,127.4856,122.2,132.4
44,124.1202,117.55,131.05
45,125.4761,121.55,129.4
46,123.2969,117.85,127.3
47,122.8517,117.65,128.8
48,121.5538,116.35,126.8
49,125.6456,121.1,130.4
50,122.7172,119,126.75
51,118.498,114,122.9
52,125.5117,121.2,130.05
53,126.1986,121.35,130.95
54,125.6,121.25,130.15
55,120.5515,117.2,123.75
56,117.2304,113.35,120.7
57,123.5827,116.4,130.6
58,124.6219,119.4,129.45
59,127.8686,123.05,132.1
60,122.2985,117.75,126.85
61,126.5968,121.3,131.4
62,118.4612,111.95,123.95
63,126.3412,121.45,130.9
64,122.2291,117.8,126.5
65,124.5396,118.7,130.05
66,119.241,112.9,124.65
67,124.6325,120,129.55
68,122.1035,117.1,126.4
69,118.6414,114.15,122.7
70,122.3782,117.85,127.75
71,117.2525,111.9,122.55
72,120.8738,117.5,124.6
73,120.7177,116.15,125.4
74,119.2346,115.6,123
75,119.8768,113.15,126.6
76,118.3777,114.2,122.7
77,115.6588,110.9,120.55
78,121.2125,116.3,126.45
79,119.7712,116.15,123.35
80,120.2416,114.8,125.95
81,114.1315,108.65,120
82,121.4033,116.3,127.1
83,119.1404,113.7,123.7
84,123.4426,117.95,128.3
85,113.514,110.35,116.75
