Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.6431,0.35,0.95
2,0.345,0.05,0.7
3,0.5442,0.2,1
4,0.6905,0.3,1.1
5,1.0449,0.5,1.6
6,1.295,0.5,2.15
7,1.3854,0.65,2.15
8,0.6515,0.3,1
9,0.4485,0.2,0.75
10,0.992,0.4,1.55
11,1.204,0.6,1.85
12,0.8196,0.5,1.15
13,1.3945,0.7,2.1
14,1.6471,0.5,2.95
15,1.2499,0.55,2
16,1.5919,0.75,2.55
17,1.1569,0.6,1.75
18,1.4444,0.65,2.25
19,1.2857,0.5,2.1
20,1.8562,1.25,2.5
21,1.2555,0.6,1.9
22,1.829,1.2,2.5
23,1.3543,0.8,1.95
24,2.3651,1.55,3.15
25,2.8469,1.75,4.2
26,2.845,1.9,3.85
27,2.3025,1.6,3
28,1.9618,1.45,2.55
29,3.1509,2.35,4
30,3.8134,2.15,5.65
31,3.0088,2.15,3.85
32,3.6814,2.75,4.65
33,3.1968,2.1,4.35
34,3.5729,2.35,4.85
35,3.2481,2.4,4
36,2.1648,1.45,2.85
37,2.5622,1.65,3.5
38,2.3092,1.55,3.15
39,2.4239,1.7,3.15
40,2.2136,1.4,3.2
41,2.3964,1.45,3.5
42,2.3897,1.4,3.45
43,2.3162,1.2,3.45
44,2.2651,1,3.75
45,2.1539,1.15,3.3
46,2.612,1.6,3.8
47,2.1992,1.4,3.05
48,1.6395,0.8,2.7
49,2.9676,1.65,4.65
50,4.0717,2.25,6.55
51,2.8708,1.2,5.15
52,2.4703,1.1,4.35
53,2.8098,1.55,4.5
54,2.8242,1.15,4.95
55,2.6175,1.1,4.7
56,2.7623,1.1,4.85
57,3.4537,2.1,5.1
58,1.2582,0.7,1.95
59,2.6271,1.75,3.7
60,2.4583,1.35,4
61,2.7356,1.85,3.75
62,2.4838,1.4,3.75
63,3.2743,1.45,5.85
64,3.3341,2.3,4.55
65,2.7817,1.8,3.9
66,2.8023,1.85,3.8
67,2.9259,2,3.9
68,2.8485,1.95,3.7
69,2.9263,1.95,4
70,3.3297,1.6,5.2
71,3.3248,2.05,4.8
72,3.152,1.95,4.5
73,2.8121,1.7,4.05
74,3.4331,2,4.9
75,2.8725,1.7,4.1
76,3.1889,1.85,4.5
77,2.8303,1.75,3.85
78,2.9028,1.55,4.4
79,1.8296,1,2.6
80,2.0698,0.85,3.4
81,1.4923,0.75,2.35
82,1.4316,0.65,2.35
83,2.1376,1.2,3.15
84,1.8191,0.8,2.95
85,1.7134,0.7,3.05
