Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.0489,0,0.15
2,0.4591,0.25,0.7
3,0.6599,0.3,1.05
4,0.5202,0.15,0.95
5,1.1089,0.65,1.55
6,0.417,0.15,0.7
7,0.808,0.4,1.3
8,0.6238,0.2,1.15
9,0.8474,0.3,1.45
10,0.7253,0.2,1.5
11,0.3643,0.1,0.7
12,0.3605,0.05,0.75
13,0.5723,0.1,1.2
14,1.4113,0.6,2.25
15,0.7785,0.2,1.6
16,1.556,0.8,2.4
17,1.7937,0.85,2.9
18,1.1903,0.55,1.95
19,1.5178,0.85,2.35
20,0.641,0.25,1
21,1.2926,0.65,1.95
22,1.4421,0.9,2.05
23,1.7906,1.2,2.3
24,1.5524,0.95,2.2
25,2.4431,1.85,3.1
26,1.4641,0.8,2.2
27,0.6554,0.35,1
28,1.5366,1.2,1.85
29,1.6044,1.05,2.2
30,1.5023,0.95,2.05
31,1.4676,0.75,2.4
32,1.7945,1.15,2.55
33,2.0872,1.35,2.9
34,2.859,1.8,4.05
35,2.5505,1.85,3.25
36,2.6797,1.75,3.6
37,3.3798,2.6,4.35
38,2.1742,1.65,2.7
39,2.4098,1.6,3.35
40,2.4536,1.8,3.15
41,1.8977,1.3,2.55
42,2.4739,1.55,3.4
43,1.6048,0.9,2.3
44,1.5038,0.9,2.15
45,1.6214,0.95,2.4
46,1.2617,0.7,1.9
47,1.1451,0.75,1.6
48,0.8457,0.45,1.4
49,0.699,0.25,1.3
50,0.696,0.3,1.2
51,0.7008,0.3,1.25
52,0.8989,0.35,1.65
53,1.2058,0.55,2
54,1.6269,0.85,2.55
55,2.0953,1.5,2.7
56,2.0702,1.4,2.7
57,1.6979,0.85,2.7
58,2.0216,1.25,2.8
59,2.13,1.55,2.8
60,1.5036,0.75,2.4
61,1.2676,0.65,2
62,1.5419,0.9,2.25
63,1.1863,0.55,1.85
64,1.1913,0.45,1.9
65,1.8772,1,2.85
66,1.131,0.6,1.7
67,2.0222,0.9,3.15
68,2.1766,1.35,3
69,2.191,1.1,3.5
70,1.6129,0.85,2.5
71,1.8834,1.15,2.6
72,2.3534,1.5,3.4
73,1.9025,0.85,3.5
74,0.4092,0.05,0.9
75,0.852,0.25,1.65
76,0.7356,0.35,1.15
77,0.5899,0.15,1.1
78,0.3443,0.1,0.7
79,0.6346,0.3,1
80,0.4953,0.1,1.05
81,0.922,0.3,1.6
82,1.0605,0.2,2
83,0.3838,0.15,0.65
84,0.7232,0.15,1.3
85,0,0,0
