Week,New Births,New Infections,infected_per_infectious,r_t,max(infectious_wks),new infect|hiv,new infect|vax1,new infect|vax2,new infect b,new infect h,new infect w,new infect a1,new infect a2,new infect a3,new infect a4,new infect a5,To Vax 1,To Vax 2,To Vax,To Vax1 plwh,To Aware (asym),To Aware (sym),To Aware,To aware|hiv,To Aware b|hiv,To Aware h|hiv,To Aware w|hiv,To Aware ls 40|hiv,To Aware ge 40|hiv,To_aware_b,To_aware_h,To_aware_w,To_aware_a1,To_aware_a2,To_aware_a3,To_aware_a4,To_aware_a5,To_vax1_b,To_vax1_h,To_vax1_w,To_vax1_a1,To_vax1_a2,To_vax1_a3,To_vax1_a4,To_vax1_a5,To_vax2_b,To_vax2_h,To_vax2_w,To_vax2_a1,To_vax2_a2,To_vax2_a3,To_vax2_a4,To_vax2_a5,To_vax_b,To_vax_h,To_vax_w,To_vax_a1,To_vax_a2,To_vax_a3,To_vax_a4,To_vax_a5,Asymp to Symp,Symp to Recover,Asymp to Recover,To on Treatment,To Death,To isolation,Alive MSM,Sus,Asymp,Symp,recovered,aware,aware_asym,aware_sym,vax_1,vax_2,vac1_sus,vac1_asy,vac1_sym,vac1_rec,vac2_sus,vac2_asy,vac2_sym,vac2_rec,vac1_b,vac1_h,vac1_w,vac2_b,vac2_h,vac2_w,vac1_hiv,vac2_hiv,on trt,on iso,hiv aware,pox + hiv aware
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263322,260544,0,5,2773,3,0,3,19563,45520,19393,0,0,170,45271,0,1,248,2332,7908,9323,5252,18077,22191,4340,10155,2,1,50306,0
1,80,1,0.166666666666667,0,0,0,0,0,1,0,0,0,0,1,0,0,388,160,548,86,0,2,2,1,0,1,0,0,1,0,2,0,0,1,1,0,0,49,154,185,93,113,77,54,51,13,74,73,38,32,40,27,23,62,228,258,131,145,117,81,74,0,3,0,1,69,0,263333,260553,1,3,2776,3,0,3,19789,45672,19619,0,0,170,45423,0,0,249,0,0,19789,0,0,45672,4389,10190,2,1,50330,1
2,80,1,0.333333333333333,0.333333333333333,0,0,0,0,0,1,0,1,0,0,0,0,359,176,535,87,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,42,150,167,88,77,84,65,45,23,65,88,50,44,32,29,21,65,215,255,138,121,116,94,66,1,3,1,0,62,0,263351,260571,0,1,2779,0,0,0,19970,45845,19799,0,0,171,45596,0,0,249,0,0,19970,0,0,45845,4438,10237,0,0,50351,0
3,80,1,0.5,0.25,0,0,0,0,1,0,0,1,0,0,0,0,379,171,550,69,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,38,168,173,88,96,82,58,55,21,73,77,32,46,34,37,22,59,241,250,120,142,116,95,77,1,2,0,0,82,0,263349,260567,0,1,2781,0,0,0,20171,46004,20000,0,0,171,45754,0,0,250,0,0,20171,0,0,46004,4469,10280,0,0,50359,0
4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,161,535,90,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,45,164,165,97,86,85,64,42,21,72,68,35,30,50,25,21,66,236,233,132,116,135,89,63,0,1,0,0,58,0,263371,260589,0,0,2782,0,0,0,20381,46156,20210,0,0,171,45906,0,0,250,0,0,20381,0,0,46156,4526,10321,0,0,50380,0
5,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,145,549,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,183,179,118,91,85,63,47,19,61,65,37,39,35,17,17,61,244,244,155,130,120,80,64,0,2,0,0,80,0,263371,260587,0,0,2784,0,0,0,20635,46292,20464,0,0,171,46041,0,0,251,0,0,20635,0,0,46292,4585,10362,0,0,50394,0
6,80,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,382,97,479,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,160,180,106,98,81,51,46,12,41,44,26,16,20,22,13,54,201,224,132,114,101,73,59,0,0,0,0,58,0,263393,260611,0,0,2782,0,0,0,20918,46380,20747,0,0,171,46129,0,0,251,0,0,20918,0,0,46380,4642,10383,0,0,50411,0
7,80,2,1,0,0,1,0,0,1,1,0,1,0,0,1,0,349,131,480,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,157,162,94,74,81,58,42,20,56,55,31,28,29,21,22,50,213,217,125,102,110,79,64,0,1,0,1,77,0,263396,260611,2,1,2782,1,0,1,21134,46500,20963,0,0,171,46248,0,0,252,0,0,21134,0,0,46500,4693,10406,1,0,50424,0
8,80,1,0.5,0.25,0,0,0,1,1,0,0,0,1,0,0,0,369,126,495,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,153,178,105,98,66,66,34,13,47,66,32,23,32,24,15,51,200,244,137,121,98,90,49,3,1,0,0,71,0,263405,260619,0,4,2782,1,0,1,21372,46620,21200,0,0,172,46367,0,1,252,0,0,21372,0,0,46620,4736,10436,1,0,50442,0
9,80,2,0.5,0.625,0,0,0,0,1,1,0,1,0,0,1,0,392,153,545,91,0,3,3,1,1,0,0,0,1,2,1,0,1,1,0,1,0,42,173,177,95,107,77,62,51,16,62,75,47,32,30,24,20,58,235,252,142,139,107,86,71,2,1,0,0,65,1,263420,260632,0,5,2783,3,0,3,21609,46767,21437,0,0,172,46514,0,0,253,0,0,21609,0,0,46767,4792,10481,1,1,50464,0
