Week,Mean,LowerBound,UpperBound
0,0,0,0
1,270.3364,262.95,277.9
2,279.0236,270.5,287.25
3,260.1481,254.65,265.7
4,265.2263,257.65,272.65
5,126.1837,122.2,129.65
6,129.533,123.75,135.75
7,124.61,121.15,128.6
8,122.7852,118.7,127.05
9,131.1683,126.05,135.65
10,123.6133,118.2,128.95
11,126.2008,120.35,132.2
12,122.7404,118.85,126.15
13,125.5976,120.55,131.05
14,128.4066,122.55,133.6
15,124.0404,118.05,129.75
16,126.0271,121.8,130.1
17,127.0927,123.15,131.45
18,124.6421,118.95,130.3
19,122.0947,117.55,127.15
20,129.0305,123.65,134.55
21,124.1201,119.85,128.3
22,127.3482,123.05,131.45
23,123.2299,117.45,129.35
24,127.6472,122.35,132.95
25,124.8735,119.85,130.15
26,123.1993,117.85,128.3
27,124.7143,119.75,130.1
28,126.0506,121.1,131.5
29,125.8898,121.15,131.3
30,121.2515,116.3,126.85
31,121.7205,116.45,126.85
32,124.1976,120.15,127.5
33,127.1354,121.35,132.65
34,120.9113,114.9,126.9
35,125.7739,120.15,131.4
36,124.4067,120.35,128.35
37,127.3689,122.1,132.75
38,124.9292,120.95,128.9
39,125.2828,119.3,131.3
40,129.176,125.05,132.75
41,124.5173,119.25,130
42,130.8414,126.25,135.25
43,122.9108,119.6,126
44,124.896,118.05,132.65
45,123.2828,119.4,127.2
46,121.7416,117.15,126.75
47,120.0992,115.45,125.3
48,126.4559,121.85,131.15
49,121.3372,116.8,126.1
50,124.2158,118.35,129.4
51,123.2691,118.05,128.25
52,126.7186,121.75,131.7
53,118.2691,114.9,121.4
54,126.4277,121.7,131.9
55,122.5649,116.55,128.7
56,121.9404,117.3,126.1
57,123.2033,119.25,127.45
58,125.0497,121.2,129.2
59,126.2513,120.3,132.7
60,121.9372,117.65,126.55
61,122.5872,117.7,128.3
62,126.5437,123.6,129.45
63,124.1338,119.2,128.4
64,125.9524,120.8,130.55
65,121.1519,116.8,125.85
66,122.4724,118.85,126.25
67,121.9501,117.7,126.2
68,121.7846,117.05,126.95
69,122.9188,118.6,126.4
70,119.8627,115.5,124.35
71,115.0071,112.35,117.9
72,121.7392,117.75,125.7
73,119.9611,116.15,124.05
74,119.9783,115.55,124.65
75,115.6594,111.8,120
76,119.8219,114.6,125.6
77,124.0719,120,128.15
78,119.8013,114.4,124.7
79,122.4662,118.15,127.3
80,119.3445,114.5,123.85
81,120.7051,116.5,124.8
82,122.4449,117.45,126.95
83,120.3432,115.75,124.45
84,119.4748,115.3,124.05
85,121.3557,115.9,126.3
