Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.7002,1.5,1.9
2,0.4887,0.25,0.75
3,0.4369,0.15,0.75
4,0.2465,0.05,0.45
5,0.2018,0,0.45
6,0.0967,0,0.25
7,0.1456,0,0.3
8,0.1953,0.05,0.4
9,0.203,0.05,0.4
10,0.2387,0.05,0.5
11,0.2965,0.05,0.55
12,0.1413,0,0.45
13,0.15,0,0.3
14,0.3066,0.1,0.55
15,0.3935,0.15,0.65
16,0.0552999999999999,0,0.15
17,0.1011,0,0.25
18,0.1568,0,0.35
19,0.1462,0,0.3
20,0,0,0
21,0.2042,0.05,0.4
22,0.3526,0.1,0.6
23,0.197,0.05,0.4
24,0.1045,0,0.25
25,0.2595,0.1,0.45
26,0.2972,0.1,0.5
27,0.2514,0.05,0.5
28,0.0502999999999999,0,0.2
29,0.3581,0.1,0.65
30,0.3976,0.1,0.7
31,0.3024,0.1,0.55
32,0.1952,0.05,0.35
33,0.5965,0.3,0.9
34,0.693,0.4,1
35,0.2958,0.1,0.5
36,0.2996,0.1,0.5
37,0.6346,0.25,1.05
38,0.5926,0.3,0.9
39,0.5422,0.25,0.85
40,0.4844,0.25,0.8
41,0.1498,0,0.3
42,0.2508,0.1,0.45
43,0.4592,0.15,0.9
44,0.2024,0,0.45
45,0.0471,0,0.15
46,0.1966,0.05,0.4
47,0.2525,0.1,0.45
48,0.2486,0.1,0.45
49,0.2516,0.05,0.45
50,0.101,0,0.25
51,0.0471,0,0.15
52,0.0982,0,0.25
53,0.2519,0.1,0.45
54,0.4639,0.15,0.8
55,0.2033,0.05,0.4
56,0.2003,0.05,0.4
57,0.2896,0,0.7
58,0.0986,0,0.25
59,0.2994,0.05,0.6
60,0.4447,0.1,0.9
61,0.3533,0.05,0.75
62,0.3976,0.2,0.65
63,0.3436,0.15,0.6
64,0.2398,0.05,0.5
65,0.339,0.1,0.65
66,0.5525,0.25,0.9
67,0.2427,0.05,0.5
68,0.1955,0,0.45
69,0.2994,0.1,0.55
70,0.2463,0.05,0.5
71,0.2515,0.05,0.45
72,0.1901,0,0.45
73,0.2455,0.05,0.5
74,0.1499,0,0.4
75,0.1934,0,0.45
76,0.0983999999999999,0,0.3
77,0.2488,0,0.6
78,0.0942,0,0.25
79,0,0,0
80,0.1967,0.05,0.4
81,0,0,0
82,0.1001,0,0.25
83,0.1484,0,0.3
84,0.0492,0,0.15
85,0,0,0
