Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.7523,1.55,2
2,2.9011,2.45,3.35
3,3.9864,3.25,4.8
4,5.0154,3.85,6.3
5,6.0603,4.5,7.95
6,6.9429,5,9.35
7,7.8468,5.5,10.65
8,9.155,6.6,12.05
9,10.1636,7.3,13.4
10,10.9969,7.85,14.55
11,12.0362,8.45,16.1
12,12.9578,9.05,17.25
13,14.0894,9.7,18.85
14,16.0928,11.6,21.25
15,17.5206,12.65,23.1
16,18.5689,13.3,24.05
17,20.1847,14.9,25.65
18,21.553,16.1,27.3
19,22.5959,17.05,28.3
20,23.4526,17.6,29.2
21,24.9077,18.55,30.85
22,26.9322,20.4,32.8
23,28.6713,21.95,34.5
24,30.2903,23.4,36.55
25,32.158,25.1,38.65
26,34.7342,27.15,41.75
27,36.6471,28.75,43.55
28,38.575,30.5,46.2
29,40.9279,32.6,48.7
30,43.2446,34.25,52
31,46.0575,36.35,55.2
32,49.3662,38.75,58.95
33,52.8307,41.7,63
34,57.5874,46.2,68.6
35,61.3092,49.15,72.95
36,65.722,52.45,78.75
37,70.8473,56.25,84.6
38,74.2036,58.95,89.45
39,77.4963,61.95,93.8
40,81.4238,64.15,99.15
41,83.3754,65.9,101.55
42,85.1484,67.4,103.2
43,87.3631,69.5,105.6
44,89.2563,71.2,107.2
45,91.64,73.35,110
46,93.7134,74.85,112.3
47,97.053,78.4,115.85
48,99.2657,81.4,117.5
49,101.8258,84.15,120.25
50,103.6762,85.45,122.25
51,106.1042,87.6,124.05
52,108.0687,89.8,126.2
53,109.9055,91.85,127.95
54,112.3391,94.2,130.8
55,115.2193,95.9,133.75
56,118.0666,97.8,136.85
57,120.6307,100.7,139.5
58,123.8556,103.1,142.8
59,127.0557,105.4,146.05
60,130.9546,108.8,150.3
61,133.2545,110.9,152.2
62,136.5036,113.05,155.25
63,139.3656,116,158.6
64,141.8569,118,161.55
65,144.3535,120.4,163.85
66,147.8196,124.1,167.6
67,150.2046,126.75,169.75
68,152.1423,128.85,171.65
69,154.5885,131.5,173.7
70,157.1196,133.7,176.55
71,159.0853,135.35,178.85
72,160.924,137.35,181
73,162.2682,138.85,182.3
74,163.7567,140.55,183.65
75,165.197,142.5,184.95
76,166.341,144.05,186.05
77,167.6351,145.85,186.95
78,168.5302,147.15,187.8
79,169.3323,148.2,188.65
80,170.2366,149.25,189.2
81,170.7719,149.8,189.6
82,171.0188,150.1,190.1
83,171.4787,150.7,190.65
84,172.05,151.35,191.3
85,172.5546,151.8,191.9
