Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.6437,1.35,1.9
2,0.8602,0.5,1.2
3,1.1662,0.7,1.65
4,1.339,0.85,1.9
5,0.7349,0.35,1.15
6,2.4292,1.85,3.15
7,2.0614,1.6,2.55
8,2.082,1.5,2.75
9,2.8115,2.1,3.6
10,2.7396,2.05,3.4
11,2.8513,2,3.75
12,2.8526,1.8,4.05
13,3.0325,2.05,4.1
14,3.2787,2.15,4.55
15,2.3837,1.55,3.25
16,2.9825,1.85,4.35
17,3.7309,2.15,5.5
18,3.2758,2,4.65
19,3.747,2.35,5.25
20,3.6849,2.25,5.3
21,3.4367,2.1,4.9
22,3.165,2.1,4.6
23,4.2367,2.95,5.8
24,4.7235,3.05,6.65
25,3.9602,2.75,5.5
26,5.6165,3.35,8.6
27,4.9899,3.2,7.4
28,5.1158,3.85,6.6
29,6.2036,4.2,8.95
30,5.243,3.9,6.6
31,5.6424,3.95,7.7
32,5.1272,3.85,6.6
33,7.0427,5.3,9.15
34,6.5158,4.75,8.15
35,6.4585,4.85,8.35
36,6.5289,4.55,8.6
37,5.78,4.35,7.2
38,5.9501,4.2,7.75
39,5.1068,3.35,6.95
40,4.6331,3.25,6.15
41,3.8537,2.45,5.3
42,4.4714,2.9,6.15
43,3.901,2.5,5.55
44,3.9835,2.3,5.85
45,3.8299,2.35,5.65
46,3.2306,2.05,4.6
47,4.6576,3.1,6.6
48,3.5146,2.15,5.05
49,3.6288,2.3,5.05
50,2.7638,1.75,4.05
51,4.1608,2.55,6
52,2.6795,1.55,3.8
53,3.3409,1.75,5.1
54,4.1282,2.25,6.15
55,4.7463,2.4,7.4
56,4.4469,2.35,6.65
57,3.9353,2.35,5.7
58,4.878,2.85,7.2
59,5.5289,2.75,8.55
60,5.2375,3.05,7.7
61,6.0257,3.05,9.3
62,6.6994,4.45,9.35
63,4.8022,3.1,6.4
64,6.4971,3.9,9.1
65,6.4368,3.7,8.9
66,5.4871,3.5,7.75
67,5.0029,2.95,7.25
68,5.6121,3.4,7.85
69,5.4371,3.75,7.25
70,6.2973,4.05,8.9
71,5.8856,3.3,8.75
72,4.8163,2.6,7.2
73,5.7552,3.5,8.1
74,4.7252,3,6.5
75,4.8811,3.2,6.65
76,4.5481,3,6.15
77,3.7897,2.3,5.4
78,4.0061,2.1,6.1
79,3.3263,2.1,4.55
80,3.8885,2.15,5.75
81,2.531,1.35,3.75
82,2.5639,1.2,3.9
83,2.3531,1.2,3.45
84,2.0319,1.05,2.85
85,2.1926,1.05,3.4
