Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.6156,0.35,0.9
2,0.4053,0.2,0.6
3,0.3898,0.15,0.65
4,0.4691,0.15,0.85
5,1.0875,0.6,1.55
6,1.3164,0.85,1.75
7,1.3504,0.75,1.95
8,1.2413,0.7,1.8
9,2.0909,1.15,3.2
10,1.6311,0.75,2.65
11,0.6535,0.25,1.2
12,1.6476,1.05,2.25
13,2.0046,1.05,3.05
14,2.0993,1.2,3
15,2.0166,1.1,2.9
16,2.8541,1.9,4.05
17,1.5487,1.05,2.15
18,1.5488,0.65,2.55
19,0.9375,0.5,1.4
20,1.9061,1.25,2.55
21,1.6132,1.2,2
22,1.143,0.65,1.7
23,1.5408,0.85,2.25
24,3.3506,2.15,4.85
25,1.8347,0.9,2.65
26,2.8392,1.85,3.8
27,1.7551,1.4,2.15
28,4.1299,2.95,5.35
29,2.5609,1.65,3.45
30,2.7392,1.85,3.7
31,3.3982,2.3,4.4
32,3.6421,2.5,4.95
33,3.098,2.2,4.1
34,2.1469,1.25,3.2
35,3.4619,2.35,4.5
36,1.268,0.75,1.8
37,2.3734,1.45,3.35
38,1.8699,1.1,2.7
39,1.3405,0.65,2.05
40,1.3383,0.85,1.95
41,2.4829,1.5,3.5
42,2.0378,1.2,2.9
43,1.0851,0.6,1.55
44,1.3442,0.35,2.4
45,1.2122,0.7,1.7
46,1.7853,1.1,2.4
47,1.7504,0.95,2.75
48,1.5183,0.85,2.4
49,0.2435,0.05,0.45
50,0.5985,0.35,0.85
51,0.9849,0.65,1.4
52,0.7128,0.3,1.15
53,1.0045,0.5,1.6
54,0.8545,0.35,1.5
55,0.9502,0.6,1.3
56,1.2133,0.85,1.55
57,1.7028,1.25,2.15
58,0.9928,0.45,1.6
59,2.0093,1.4,2.65
60,1.3836,0.5,2.25
61,2.159,1.4,2.95
62,2.3349,1.65,3.15
63,2.7448,1.65,4.1
64,2.0685,1.1,3.25
65,2.2149,1.5,3.2
66,1.3741,0.85,1.9
67,1.9828,1.3,2.75
68,2.5073,1.7,3.45
69,1.9933,1.2,2.75
70,1.8131,1.35,2.35
71,0.9117,0.5,1.4
72,1.2197,0.8,1.7
73,1.3553,0.65,2.1
74,1.1421,0.6,1.8
75,0.7604,0.35,1.25
76,0.8946,0.4,1.5
77,0.9509,0.4,1.65
78,1.5523,0.65,2.45
79,0.637,0.2,1.15
80,0.7948,0.2,1.5
81,0.9429,0.35,1.7
82,0.5495,0.15,1.05
83,0.3478,0.1,0.65
84,0.3975,0.1,0.8
85,0.3549,0.1,0.6
