Week,New Births,New Infections,infected_per_infectious,r_t,max(infectious_wks),new infect|hiv,new infect|vax1,new infect|vax2,new infect b,new infect h,new infect w,new infect a1,new infect a2,new infect a3,new infect a4,new infect a5,To Vax 1,To Vax 2,To Vax,To Vax1 plwh,To Aware (asym),To Aware (sym),To Aware,To aware|hiv,To Aware b|hiv,To Aware h|hiv,To Aware w|hiv,To Aware ls 40|hiv,To Aware ge 40|hiv,To_aware_b,To_aware_h,To_aware_w,To_aware_a1,To_aware_a2,To_aware_a3,To_aware_a4,To_aware_a5,To_vax1_b,To_vax1_h,To_vax1_w,To_vax1_a1,To_vax1_a2,To_vax1_a3,To_vax1_a4,To_vax1_a5,To_vax2_b,To_vax2_h,To_vax2_w,To_vax2_a1,To_vax2_a2,To_vax2_a3,To_vax2_a4,To_vax2_a5,To_vax_b,To_vax_h,To_vax_w,To_vax_a1,To_vax_a2,To_vax_a3,To_vax_a4,To_vax_a5,Asymp to Symp,Symp to Recover,Asymp to Recover,To on Treatment,To Death,To isolation,Alive MSM,Sus,Asymp,Symp,recovered,aware,aware_asym,aware_sym,vax_1,vax_2,vac1_sus,vac1_asy,vac1_sym,vac1_rec,vac2_sus,vac2_asy,vac2_sym,vac2_rec,vac1_b,vac1_h,vac1_w,vac2_b,vac2_h,vac2_w,vac1_hiv,vac2_hiv,on trt,on iso,hiv aware,pox + hiv aware
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263322,260544,0,5,2773,3,0,3,19563,45520,19393,0,0,170,45271,0,1,248,2332,7908,9323,5252,18077,22191,4340,10155,2,1,50306,0
1,80,0.4,0.07,0,0,0.15,0,0,0.3,0.1,0,0.15,0.1,0,0,0.15,92.6,172.1,264.7,19.9,0,2.45,2.45,1.05,0.1,0.85,0.1,0.1,0.95,0.15,2.2,0.1,0.05,1.1,0.9,0.05,0.35,9.25,41.5,41.85,26.15,23.5,18.9,13.05,11,17.1,77.45,77.55,45.1,33.35,38.9,28.95,25.8,26.35,118.95,119.4,71.25,56.85,57.8,42,36.8,0.25,3.1,0,0.85,70.85,0.45,263331.15,260552.3,0.15,3.15,2775.55,2.5,0,2.5,19479.55,45684.55,19309.45,0,0.1,170,45435.5,0,0.45,248.6,0,0,19479.55,0,0,45684.55,4322.85,10189.45,1.5,0.9,50324.7,0.4
2,80,0.05,0.02,0.02,0,0.05,0,0,0.05,0,0,0.05,0,0,0,0,98.65,179.2,277.85,22.55,0,0.5,0.5,0.3,0.1,0.2,0,0.1,0.2,0.2,0.3,0,0.05,0.15,0.2,0,0.1,11.5,43.6,43.55,25.8,25.8,19.9,14.2,12.95,21.3,70.65,87.25,46.8,42,39.7,25.4,25.3,32.8,114.25,130.8,72.6,67.8,59.6,39.6,38.25,0.2,1.4,0,0.5,69.15,0.2,263342,260563.55,0,1.95,2776.5,1.6,0,1.6,19395.3,45856.2,19225.2,0,0.05,170.05,45607.15,0,0.25,248.8,0,0,19395.3,0,0,45856.2,4306.5,10235.25,1.05,0.65,50342.65,0.4
3,80,0.15,0.04,0.06,0,0,0,0,0.15,0,0,0,0.05,0.1,0,0,94,162.85,256.85,19.95,0,1.2,1.2,0.1,0.05,0.05,0,0,0.1,0.1,0.55,0.55,0.25,0.3,0.2,0.15,0.3,11.4,38.75,43.85,26.3,22.4,18.3,16.45,10.55,20.95,69.15,72.75,37.65,38.2,31.7,33.3,22,32.35,107.9,116.6,63.95,60.6,50,49.75,32.55,0.15,1.15,0,0.35,69.95,0.15,263352.05,260573,0,1.95,2777.1,1.7,0,1.7,19323.85,46011.2,19153.75,0,0.05,170.05,45761.95,0,0.2,249.05,0,0,19323.85,0,0,46011.2,4291.45,10277.05,0.75,0.4,50361.5,0.25
4,80,0.4,NaN,NaN,0,0,0,0.25,0.25,0.15,0,0,0.15,0,0.15,0.1,95.8,170.95,266.75,20.65,0,0.25,0.25,0,0,0,0,0,0,0.2,0.05,0,0.1,0.05,0.1,0,0,11.25,41.7,42.85,27.15,21.95,19.8,15.9,11,20.2,75.55,75.2,42.3,41.25,38.65,29.1,19.65,31.45,117.25,118.05,69.45,63.2,58.45,45,30.65,0.4,0.9,0,0.05,70.6,0.1,263361.45,260582.45,0,1.45,2777.55,1.05,0,1.05,19245,46173.95,19075,0,0,170,45924.6,0,0.4,248.95,0,0,19245,0,0,46173.95,4277.65,10317.85,0.35,0.25,50379.6,0.05
5,80,0.7,0.21,0.13,0,0.4,0.05,0.05,0.55,0.15,0,0.3,0.15,0.2,0,0.05,91.45,30.85,122.3,21.15,0,2,2,0.15,0.05,0.1,0,0.05,0.1,0.5,0.65,0.85,0.65,0.3,0.35,0.55,0.15,10.6,40.15,40.7,22.8,22.2,19.15,15.2,12.1,2.8,14.1,13.95,8.75,7.6,6.05,4.85,3.6,13.4,54.25,54.65,31.55,29.8,25.2,20.05,15.7,0.35,1.4,0,0.5,71.55,0.45,263369.9,260588.35,0.35,2.4,2778.8,1.8,0,1.8,19301.1,46194.45,19130.75,0,0.05,170.3,45944.65,0,0.55,249.25,0,0,19301.1,0,0,46194.45,4292.85,10329.65,0.65,0.7,50396.65,0.05
6,80,0.25,NaN,NaN,0,0.15,0.05,0.1,0.15,0.1,0,0.15,0.1,0,0,0,97.2,33.2,130.4,20.25,0,0.5,0.5,0.05,0.05,0,0,0.05,0,0.2,0.25,0.05,0.05,0.2,0.1,0.1,0.05,10.35,40.9,45.95,26.85,22.25,18.55,16.75,12.8,4.75,13.95,14.5,8.1,9.65,5.7,5.1,4.65,15.1,54.85,60.45,34.95,31.9,24.25,21.85,17.45,0.25,0.95,0,0.15,66.6,0.15,263383.3,260601.85,0.35,1.7,2779.4,1.35,0,1.35,19361.7,46220.4,19191.3,0,0.1,170.3,45970.5,0.1,0.5,249.3,0,0,19361.7,0,0,46220.4,4307.55,10342,0.35,0.65,50414.3,0.05
7,80,0.45,0.12,0.15,0,0.1,0.15,0.1,0.15,0.3,0,0.25,0.2,0,0,0,95.65,32.45,128.1,20.3,0,1.6,1.6,0.4,0.1,0.1,0.2,0,0.4,0.2,0.75,0.65,0.5,0.35,0.25,0.2,0.3,9.6,40.8,45.25,26.65,21.55,19.1,16.3,12.05,3.95,12.9,15.6,9.3,8.25,5.25,5.7,3.95,13.55,53.7,60.85,35.95,29.8,24.35,22,16,0.55,1.2,0,0.7,66,0.35,263397.3,260613.9,0.25,3.05,2780.1,2.1,0,2.1,19421.45,46245.1,19250.65,0.15,0.15,170.5,45994.9,0.1,0.65,249.45,0,0,19421.45,0,0,46245.1,4322.95,10352.05,0.85,0.9,50434,0.3
8,80,0.3,0.1,0.09,0,0.05,0,0.05,0.2,0.1,0,0.15,0.05,0.1,0,0,90.95,34.15,125.1,17.45,0,1.5,1.5,0.45,0.35,0,0.1,0.3,0.15,0.45,0.45,0.6,0.65,0.25,0,0.1,0.5,10.3,38.85,41.8,25.55,23.05,16.65,14.3,11.4,3.85,14.35,15.95,9.25,7.75,7.3,5.85,4,14.15,53.2,57.75,34.8,30.8,23.95,20.15,15.4,0.4,1.85,0,0.35,65.65,0.1,263411.65,260627.85,0.15,2.6,2781.05,1.95,0,1.95,19474.65,46270.65,19303.85,0.15,0.15,170.5,46020.45,0,0.55,249.65,0,0,19474.65,0,0,46270.65,4335.7,10362.05,0.75,0.65,50452.45,0.4
9,80,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,93.9,30.2,124.1,21.75,0,0.55,0.55,0.1,0,0.1,0,0.1,0,0.25,0.3,0,0.3,0.05,0.1,0,0.1,12.25,38.2,43.45,28.3,20.85,18.5,15.8,10.45,2.3,13.2,14.7,6.35,8.3,6,5.55,4,14.55,51.4,58.15,34.65,29.15,24.5,21.35,14.45,0,0.8,0,0.2,62.6,0.3,263429.05,260645.9,0.15,1.8,2781.2,1.7,0,1.7,19535.2,46292.55,19364.55,0.15,0.15,170.35,46042.35,0,0.35,249.85,0,0,19535.2,0,0,46292.55,4352.45,10373.2,0.5,0.7,50470.25,0.35
