Week,Mean,LowerBound,UpperBound
0,0,0,0
1,21.063,18.95,23.25
2,22.086,20.2,23.95
3,19.9849,18.2,21.65
4,20.422,19,22
5,19.7634,18.4,21
6,19.5012,17.25,21.85
7,21.7281,19.45,24
8,20.5173,19,21.85
9,21.0006,19.45,22.6
10,18.9444,17.65,20.2
11,20.2847,18.05,22.45
12,20.1612,17.7,22.3
13,20.5679,18.45,22.75
14,21.5822,20.05,23
15,21.6365,20.1,23.1
16,20.0361,18.25,21.95
17,20.9828,19.25,22.55
18,22.9103,21.4,24.4
19,21.0276,19.1,23.1
20,18.9889,16.4,21.8
21,19.5081,17.55,21.6
22,19.5366,17.65,21.4
23,21.0738,18.45,23.35
24,20.1651,17.65,22.55
25,19.5836,18.25,20.95
26,20.4484,19.05,22.05
27,20.9262,18.95,22.95
28,18.8779,16.85,21
29,22.2545,20.15,24.45
30,19.7609,17.75,21.95
31,20.1739,18.55,21.9
32,19.0691,16.7,21.35
33,20.6811,18.8,22.75
34,18.7239,16.85,20.5
35,22.4119,19.95,25.1
36,22.7463,20.95,24.65
37,19.113,17.75,20.45
38,20.4315,19.05,21.8
39,19.159,17.05,21.15
40,20.7272,19.55,22.2
41,21.261,19.15,23.4
42,20.253,18.4,22.1
43,20.8476,18.65,23.45
44,20.2766,18.45,22.25
45,20.3772,17.5,23
46,20.4284,18.3,22.4
47,18.4115,17.05,19.9
48,19.9444,18.55,21.35
49,17.728,16.1,19.3
50,20.1504,18.35,21.8
51,20.4564,18.8,22.2
52,20.4516,18.8,22.65
53,19.704,17.85,21.7
54,19.0473,17.8,20.3
55,17.7256,15.1,20.5
56,18.1453,16.05,20.15
57,21.0339,19.45,22.6
58,19.4192,17.55,21.25
59,18.3614,16.95,19.85
60,18.2505,16.5,20.05
61,18.9587,17.4,20.7
62,20.2225,18.2,22.5
63,20.3588,18.2,22.65
64,20.7576,18.9,22.55
65,19.7757,18.3,21.4
66,20.0993,18.95,21.65
67,19.9016,18.1,21.9
68,19.0952,16.2,21.45
69,20.1146,17.8,22.4
70,21.4374,19.35,23.5
71,17.8648,15.95,19.75
72,19.9272,17.9,22.05
73,20.3728,18.35,22.45
74,19.4488,17.25,22
75,20.4606,19.15,21.7
76,19.8871,17.8,22.4
77,20.1474,18.8,21.7
78,17.7138,15.65,19.65
79,18.6837,17,20.55
80,19.4334,17.45,21.4
81,18.2651,16.2,20.4
82,20.8033,18.65,22.85
83,19.2885,18.05,20.65
84,19.2207,17.5,20.9
85,22.1612,20,24.2
