Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0,0,0
2,0.4459,0.2,0.7
3,0.9481,0.4,1.6
4,1.1362,0.5,2
5,0.5032,0.3,0.7
6,0.4487,0.25,0.65
7,0.2987,0.1,0.5
8,0.3516,0.15,0.65
9,0.3038,0.1,0.5
10,0.1068,0,0.3
11,0.0992,0,0.25
12,0.2028,0,0.45
13,0.0482999999999999,0,0.15
14,0.3517,0.1,0.7
15,0.2024,0,0.45
16,0.2942,0.05,0.6
17,0.2484,0.05,0.5
18,0.786,0.25,1.4
19,0.6425,0.25,1
20,0.4432,0.15,0.8
21,0.743,0.4,1.05
22,1.0646,0.5,1.6
23,1.3436,0.85,1.9
24,1.0461,0.5,1.7
25,1.6145,1.05,2.2
26,2.3838,1.65,3.15
27,2.5925,1.55,3.65
28,2.7253,1.75,3.65
29,4.0024,2.7,5.35
30,3.6791,2.65,4.65
31,4.4802,2.9,6.2
32,5.3789,3.7,6.85
33,5.4129,3.8,6.95
34,6.1467,4.65,7.7
35,5.7887,4.2,7.7
36,7.3429,5.4,9.2
37,7.1782,5.05,9.7
38,7.8975,6,10
39,7.7599,5.85,9.75
40,7.5575,5.4,10.5
41,7.5033,5.35,10.25
42,8.3239,6.05,10.85
43,7.4534,5.4,9.95
44,8.3423,6.05,11.1
45,7.9954,5.35,10.7
46,10.3045,6.7,14.35
47,8.9329,5.6,12.9
48,8.9141,6.35,12.1
49,8.3746,5.9,11.05
50,8.4247,5.55,11.75
51,8.1248,6.15,10.4
52,8.2853,4.95,11.85
53,9.4084,6.65,12.45
54,6.7774,4.6,9.3
55,7.4601,5.55,9.45
56,8.9329,6.35,11.3
57,8.0359,5.55,10.95
58,9.5919,6.65,12.95
59,9.3777,6.65,12.45
60,8.5496,5.45,11.95
61,9.8183,6.9,13
62,9.8625,6.6,13.5
63,8.6075,5.95,11.2
64,9.447,6.25,13.2
65,10.1262,7.35,12.9
66,9.9047,6.65,13.9
67,9.4246,7.15,11.7
68,9.261,7,11.7
69,10.1279,6.95,13.1
70,9.5814,6.95,11.95
71,10.067,7.7,12.15
72,9.8697,7.2,12.45
73,8.9681,6.75,11.2
74,10.576,7.35,14.35
75,9.5991,6.75,12.75
76,11.8411,8.75,15.3
77,11.528,8.4,14.9
78,9.9943,7.5,12.3
79,10.1312,7.15,12.9
80,10.2025,6.85,13.4
81,10.0899,7.3,13
82,9.6103,6.15,13
83,7.3965,4.95,10.05
84,7.2825,4.65,10.35
85,8.069,5.45,10.4
