Week,Mean,LowerBound,UpperBound
0,0,0,0
1,262.47,258.5,266.05
2,281.6872,273.45,292.75
3,258.2439,254.55,262.2
4,257.7947,251.25,264
5,126.3586,122.65,130.25
6,127.0527,122.65,130.8
7,132.6978,127.35,138.45
8,129.1085,124.9,133.2
9,129.2757,123,135.35
10,124.0472,120.15,128.2
11,136.9658,133.2,140.6
12,124.4756,118.8,129.9
13,129.3538,124.3,133.65
14,128.8185,125.2,132.8
15,129.4632,126.35,132.5
16,136.2493,130.7,141.35
17,136.6481,132.45,140.55
18,125.3991,119.15,131.95
19,123.8588,120.65,127.3
20,134.5693,131.55,137.95
21,128.0026,123.45,132.5
22,126.0422,119.45,131.8
23,124.8312,120.15,129.85
24,127.1435,123.6,130.7
25,128.1892,122.95,134
26,125.4465,120.65,130.15
27,121.5038,116.95,126.1
28,132.8167,128.6,136.95
29,127.228,120.65,133.05
30,121.9978,118.6,125.25
31,126.3955,122.1,131.25
32,130.5326,125.75,134.45
33,127.0309,122.8,131.5
34,123.9191,120.25,128.55
35,129.0632,124.35,133.65
36,128.2163,121.9,134.7
37,120.8282,116.55,125.65
38,125.3332,119.95,130.85
39,131.2909,126.7,136.45
40,121.6308,117.35,125.15
41,124.3506,120.55,128.25
42,129.3357,122.6,136.2
43,123.6891,120,128.15
44,126.0916,121.9,130.5
45,128.7242,124.45,133.2
46,127.4196,123.7,131.1
47,125.8597,120.8,131.15
48,130.73,126.55,134.45
49,132.8948,127.95,138.05
50,122.3166,117.45,125.6
51,124.8931,118.8,130.3
52,127.3342,122.9,132.25
53,127.5203,124.3,131
54,116.1327,111.4,121.15
55,131.8096,128.85,134.45
56,125.5136,121.4,129.4
57,118.9994,114.4,123.9
58,126.8738,121.55,131.85
59,125.0156,122.3,127.85
60,131.7261,129.5,133.85
61,123.8581,117.9,128.9
62,131.5239,128.15,134.9
63,127.0014,123.25,131.05
64,128.0379,124.25,131.8
65,126.3285,121.85,130.8
66,126.0333,121.35,131.35
67,127.3113,122.65,131.65
68,130.6675,127.6,133.85
69,122.1535,117.9,126.05
70,132.0237,125.85,138.15
71,128.1387,123.45,132.75
72,124.6112,119.35,129.6
73,124.1382,119.75,129.45
74,124.8381,117.95,132.45
75,126.0074,122.3,129.25
76,127.3592,123.55,130.55
77,115.8009,113.05,119.05
78,121.354,115.7,127.65
79,131.725,127.4,136.55
80,128.2074,123.25,133
81,122.2897,119,125.5
82,124.1687,118.2,130.3
83,118.9729,114.3,123.2
84,118.6735,110.9,125.65
85,124.8724,119.6,130.8
