Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.85,0.65,1
2,0.147,0,0.3
3,0.2003,0.05,0.35
4,0.2575,0.1,0.45
5,0.8054,0.25,1.35
6,0.5042,0.2,0.8
7,0.5542,0.25,0.85
8,1.3504,1,1.7
9,0.9266,0.3,1.55
10,0.3527,0.15,0.6
11,0.7887,0.35,1.3
12,0.6097,0.3,1
13,0.8993,0.4,1.55
14,0.7537,0.45,1.15
15,1.0602,0.55,1.6
16,0.9497,0.55,1.35
17,0.9521,0.45,1.6
18,0.7184,0.3,1.15
19,0.5471,0.25,0.85
20,0.6509,0.35,1
21,1.0973,0.5,1.7
22,0.9668,0.55,1.5
23,0.7577,0.5,1.05
24,1.4577,1.05,2
25,1.1176,0.65,1.65
26,1.1476,0.35,2.1
27,1.616,0.85,2.5
28,1.5285,0.8,2.4
29,0.9041,0.45,1.45
30,1.1584,0.75,1.55
31,1.0518,0.65,1.45
32,1.6685,1,2.5
33,1.7095,1.3,2.1
34,1.4938,0.95,2
35,1.2992,0.9,1.7
36,1.8201,1,2.8
37,0.7411,0.35,1.15
38,1.0055,0.6,1.4
39,0.6368,0.35,0.95
40,0.9814,0.6,1.45
41,0.9327,0.5,1.4
42,1.0918,0.5,1.75
43,2.0021,0.8,3.4
44,1.7761,0.85,3
45,1.5536,0.9,2.3
46,2.219,0.85,4.05
47,1.6508,0.95,2.35
48,2.2984,1.05,3.8
49,2.0135,1.1,3.15
50,2.4391,1.15,3.95
51,2.187,1.3,3.15
52,1.9091,1.1,2.8
53,2.5057,1.4,3.75
54,2.8201,1.45,4.45
55,1.999,1,3.15
56,2.4849,1.4,3.8
57,2.6942,1.75,3.7
58,2.8984,2,4.05
59,2.7876,1.5,4.45
60,2.1946,1.05,3.55
61,2.4373,1.55,3.5
62,3.3277,2.2,4.5
63,3.0279,1.9,4.2
64,2.1849,1.3,3.2
65,3.3463,2.1,5
66,2.733,1.8,3.7
67,2.6673,1.55,3.95
68,3.4184,1.9,5.35
69,3.6725,2.25,5.4
70,3.6046,2.15,5
71,4.2744,2.45,6.3
72,3.7066,2.2,5.5
73,3.4297,2.35,4.5
74,2.3634,1.35,3.4
75,2.5343,1.45,3.85
76,2.3327,1.45,3.15
77,2.3557,1.45,3.6
78,2.4535,1.3,3.7
79,2.0504,1.05,2.95
80,2.1444,0.9,3.6
81,2.8688,1.65,4.25
82,2.1443,1.15,3.25
83,1.2996,0.55,2.05
84,1.3669,0.75,2.1
85,1.831,0.95,2.85
