Week,New Births,New Infections,infected_per_infectious,r_t,max(infectious_wks),new infect|hiv,new infect|vax1,new infect|vax2,new infect b,new infect h,new infect w,new infect a1,new infect a2,new infect a3,new infect a4,new infect a5,To Vax 1,To Vax 2,To Vax,To Vax1 plwh,To Aware (asym),To Aware (sym),To Aware,To aware|hiv,To Aware b|hiv,To Aware h|hiv,To Aware w|hiv,To Aware ls 40|hiv,To Aware ge 40|hiv,To_aware_b,To_aware_h,To_aware_w,To_aware_a1,To_aware_a2,To_aware_a3,To_aware_a4,To_aware_a5,To_vax1_b,To_vax1_h,To_vax1_w,To_vax1_a1,To_vax1_a2,To_vax1_a3,To_vax1_a4,To_vax1_a5,To_vax2_b,To_vax2_h,To_vax2_w,To_vax2_a1,To_vax2_a2,To_vax2_a3,To_vax2_a4,To_vax2_a5,To_vax_b,To_vax_h,To_vax_w,To_vax_a1,To_vax_a2,To_vax_a3,To_vax_a4,To_vax_a5,Asymp to Symp,Symp to Recover,Asymp to Recover,To on Treatment,To Death,To isolation,Alive MSM,Sus,Asymp,Symp,recovered,aware,aware_asym,aware_sym,vax_1,vax_2,vac1_sus,vac1_asy,vac1_sym,vac1_rec,vac2_sus,vac2_asy,vac2_sym,vac2_rec,vac1_b,vac1_h,vac1_w,vac2_b,vac2_h,vac2_w,vac1_hiv,vac2_hiv,on trt,on iso,hiv aware,pox + hiv aware
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263322,260544,0,5,2773,3,0,3,19563,45520,19393,0,0,170,45271,0,1,248,2332,7908,9323,5252,18077,22191,4340,10155,2,1,50306,0
1,80,2,0.4,0,0,1,0,0,1,1,0,0,1,1,0,0,93,176,269,14,0,2,2,1,0,1,0,0,1,0,2,0,0,1,1,0,0,8,37,48,27,16,17,21,12,16,81,79,46,34,44,29,23,24,118,127,73,50,61,50,35,2,2,0,2,77,0,263325,260544,1,5,2775,3,0,3,19474,45683,19303,0,1,170,45434,0,1,248,0,0,19474,0,0,45683,4311,10193,2,0,50323,1
2,80,3,0.6,0.6,0,1,0,1,3,0,0,0,2,1,0,0,93,196,289,20,0,2,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,7,42,44,23,16,13,24,17,23,80,93,53,44,37,31,31,30,122,137,76,60,50,55,48,2,2,0,0,56,1,263349,260565,2,5,2777,3,0,3,19371,45873,19200,0,1,170,45623,0,1,249,0,0,19371,0,0,45873,4295,10236,0,1,50342,1
3,80,1,0.2,0.32,0,0,0,0,1,0,0,1,0,0,0,0,96,168,264,26,0,2,2,0,0,0,0,0,0,2,0,0,0,1,1,0,0,16,41,39,26,25,15,20,10,24,71,73,40,42,30,35,21,40,112,112,66,67,45,55,31,2,1,0,2,46,1,263383,260597,2,6,2778,4,0,4,19297,46033,19126,0,1,170,45783,0,1,249,0,0,19297,0,0,46033,4288,10278,2,2,50364,1
4,80,3,0.5,1.08333333333333,0,2,0,1,2,1,0,2,0,0,1,0,74,173,247,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,27,36,20,16,19,13,6,20,76,77,37,40,41,35,20,31,103,113,57,56,60,48,26,4,3,0,0,66,1,263397,260609,1,7,2780,2,0,2,19193,46199,19022,0,0,171,45948,1,1,249,0,0,19193,0,0,46199,4278,10315,0,1,50384,0
5,80,5,0.714285714285714,1.3265306122449,0,4,0,0,5,0,0,2,3,0,0,0,88,42,130,17,1,3,4,4,4,0,0,3,1,4,0,0,2,1,1,0,0,9,43,36,27,23,14,14,10,3,16,23,14,8,7,12,1,12,59,59,41,31,21,26,11,4,2,1,0,72,2,263405,260611,3,9,2782,4,0,4,19235,46230,19063,0,0,172,45978,1,2,249,0,0,19235,0,0,46230,4287,10329,0,3,50407,2
6,80,3,0.333333333333333,0.703703703703704,0,1,0,1,3,0,0,2,1,0,0,0,98,28,126,17,0,5,5,4,2,1,1,3,1,3,1,1,2,1,0,1,1,10,39,49,30,19,22,14,13,2,15,11,4,5,3,11,5,12,54,60,34,24,25,25,18,4,3,0,2,60,0,263425,260628,2,10,2785,6,0,6,19304,46250,19132,0,0,172,45997,1,2,250,0,0,19304,0,0,46250,4301,10337,2,2,50424,4
7,80,2,0.2,0.44,0,2,0,1,2,0,0,0,2,0,0,0,83,27,110,19,0,3,3,1,1,0,0,1,0,3,0,0,1,2,0,0,0,4,43,36,22,18,19,15,9,2,14,11,9,6,2,8,2,6,57,47,31,24,21,23,11,4,4,0,1,56,1,263449,260650,2,10,2787,5,0,5,19358,46269,19186,0,0,172,46014,1,3,251,0,0,19358,0,0,46269,4315,10350,2,2,50439,3
8,80,2,0.2,0.42,0,1,0,1,2,0,0,0,2,0,0,0,97,31,128,21,0,4,4,3,2,0,1,2,1,3,0,1,1,2,0,1,0,11,49,37,25,21,24,19,8,4,12,15,6,6,10,8,1,15,61,52,31,27,34,27,9,4,4,0,1,90,0,263439,260638,1,10,2790,5,0,5,19421,46293,19249,0,0,172,46037,1,2,253,0,0,19421,0,0,46293,4325,10366,1,1,50452,4
9,80,4,0.4,0.92,0,4,0,2,4,0,0,0,2,1,0,1,100,38,138,23,1,5,6,3,3,0,0,3,0,3,1,2,2,4,0,0,0,10,44,46,28,22,20,22,8,1,21,16,13,10,7,5,3,11,65,62,41,32,27,27,11,4,3,1,1,65,1,263454,260649,0,11,2794,7,0,7,19481,46320,19308,0,0,173,46062,0,5,253,0,0,19481,0,0,46320,4345,10376,1,1,50470,3
10,80,5,0.454545454545455,0.909090909090909,0,2,1,0,3,2,0,3,1,1,0,0,102,36,138,21,0,3,3,2,2,0,0,0,2,3,0,0,0,1,1,0,1,9,40,53,21,26,23,21,11,5,11,20,16,5,9,2,4,14,51,73,37,31,32,23,15,4,5,0,1,73,2,263461,260651,1,10,2799,6,0,6,19542,46348,19368,0,1,173,46090,0,2,256,0,0,19542,0,0,46348,4363,10386,2,3,50487,3
11,80,4,0.4,0.92,0,3,0,1,3,1,0,3,1,0,0,0,107,31,138,26,1,3,4,2,2,0,0,1,1,2,2,0,2,1,1,0,0,6,47,54,30,24,25,11,17,1,16,14,12,8,5,3,3,7,63,68,42,32,30,14,20,5,5,0,1,71,3,263470,260656,0,10,2804,5,0,5,19613,46368,19438,0,2,173,46109,0,2,257,0,0,19613,0,0,46368,4389,10395,2,4,50507,3
12,80,1,0.1,0.2,0,1,0,1,1,0,0,0,0,1,0,0,111,38,149,29,0,2,2,1,1,0,0,1,0,1,1,0,1,1,0,0,0,9,48,54,34,29,18,17,13,6,18,14,8,10,10,6,4,15,66,68,42,39,28,23,17,2,3,0,2,67,0,263483,260666,1,9,2807,6,0,6,19683,46397,19508,0,1,174,46136,1,2,258,0,0,19683,0,0,46397,4412,10405,3,3,50524,3
13,80,1,0.111111111111111,0.283950617283951,0,0,0,0,0,1,0,0,1,0,0,0,92,38,130,23,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,14,40,38,27,23,17,12,13,5,13,20,9,8,8,9,4,19,53,58,36,31,25,21,17,4,6,0,0,66,0,263497,260677,0,7,2813,2,0,2,19735,46428,19561,0,0,174,46166,0,2,260,0,0,19735,0,0,46428,4425,10419,0,0,50538,1
14,80,5,0.714285714285714,1.22448979591837,0,2,1,1,4,1,0,2,2,0,1,0,94,48,142,16,0,3,3,1,1,0,0,1,0,1,2,0,0,2,0,1,0,9,43,42,17,16,19,24,18,7,20,21,8,11,11,13,5,16,63,63,25,27,30,37,23,4,3,0,0,54,0,263523,260698,1,8,2816,3,0,3,19778,46468,19603,0,1,174,46205,1,1,261,0,0,19778,0,0,46468,4431,10438,0,0,50558,1
15,80,4,0.5,1.0625,0,1,0,0,4,0,0,1,2,0,1,0,89,42,131,24,0,4,4,3,3,0,0,1,2,4,0,0,1,1,1,1,0,15,42,32,23,30,16,12,8,1,22,19,12,10,8,7,5,16,64,51,35,40,24,19,13,4,4,0,1,64,0,263539,260709,2,8,2820,3,0,3,19822,46501,19647,0,0,175,46238,0,2,261,0,0,19822,0,0,46501,4443,10454,1,0,50572,2
16,80,4,0.5,0.875,0,0,1,0,3,1,0,3,1,0,0,0,103,39,142,26,0,3,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,14,40,49,30,21,19,23,10,4,17,18,14,9,8,6,2,18,57,67,44,30,27,29,12,4,4,0,3,76,0,263543,260708,3,8,2824,3,0,3,19880,46534,19704,0,1,175,46271,0,0,263,0,0,19880,0,0,46534,4464,10466,3,0,50591,0
17,80,2,0.25,0.40625,0,1,0,1,2,0,0,0,1,0,0,1,92,35,127,22,0,4,4,2,1,0,1,0,2,3,0,1,1,1,0,1,1,9,41,42,25,20,24,13,10,6,16,13,11,6,6,6,6,15,57,55,36,26,30,19,16,4,4,0,0,89,0,263534,260698,1,8,2827,3,0,3,19933,46549,19757,0,0,176,46285,0,1,263,0,0,19933,0,0,46549,4481,10473,1,0,50602,2
18,80,5,0.625,1.09375,0,2,0,0,4,1,0,1,4,0,0,0,82,34,116,16,0,5,5,1,1,0,0,1,0,4,1,0,2,1,1,0,1,9,28,45,18,17,20,19,8,5,14,15,7,4,6,8,9,14,42,60,25,21,26,27,17,6,5,0,0,69,1,263545,260704,0,9,2832,3,0,3,19979,46576,19803,0,0,176,46312,0,0,264,0,0,19979,0,0,46576,4492,10485,0,1,50626,1
19,80,3,0.333333333333333,0.518518518518518,0,3,2,0,2,1,0,3,0,0,0,0,82,26,108,17,0,4,4,3,2,1,0,2,1,2,2,0,1,3,0,0,0,8,34,40,21,18,20,13,10,6,11,9,9,6,7,2,2,14,45,49,30,24,27,15,12,1,3,0,2,69,1,263556,260714,2,7,2833,5,0,5,20033,46595,19856,1,1,175,46331,0,0,264,0,0,20033,0,0,46595,4504,10498,2,2,50642,4
20,80,3,0.428571428571429,0.918367346938775,0,1,0,1,3,0,0,0,1,0,0,2,98,40,138,23,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11,38,49,26,21,14,26,11,3,17,20,12,7,8,9,4,14,55,69,38,28,22,35,15,6,2,0,1,83,0,263553,260707,2,11,2833,4,0,4,20088,46620,19911,0,2,175,46356,0,1,263,0,0,20088,0,0,46620,4517,10509,2,2,50660,3
21,80,8,0.727272727272727,1.45454545454545,0,4,1,2,8,0,0,1,4,2,0,1,104,37,141,31,1,6,7,5,4,1,0,5,0,5,2,0,3,2,1,0,1,12,45,47,28,25,26,16,9,2,16,19,12,5,10,6,3,14,61,66,40,30,36,22,12,9,2,0,5,64,1,263569,260714,2,18,2835,9,0,9,20152,46650,19973,0,4,175,46384,0,3,263,0,0,20152,0,0,46650,4539,10521,5,2,50680,7
22,80,8,0.444444444444444,0.790123456790123,0,8,0,2,8,0,0,0,6,0,0,2,86,30,116,22,1,6,7,5,3,2,0,3,2,4,3,0,2,3,1,0,1,12,42,32,24,20,20,13,9,4,9,17,7,7,5,9,2,16,51,49,31,27,25,22,11,9,11,1,2,71,0,263578,260714,2,16,2846,5,0,5,20207,46668,20027,0,2,178,46399,0,4,265,0,0,20207,0,0,46668,4558,10531,2,1,50695,5
23,80,6,0.375,0.75,0,3,0,2,5,1,0,3,1,1,1,0,96,20,116,21,0,10,10,6,6,0,0,5,1,8,1,1,1,4,3,0,2,12,39,45,29,19,16,21,11,1,9,10,5,8,2,3,2,13,48,55,34,27,18,24,13,8,7,0,3,72,3,263586,260715,1,17,2853,8,0,8,20278,46679,20098,0,2,178,46407,0,5,267,0,0,20278,0,0,46679,4579,10536,3,3,50713,5
