Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.9453,1.8,2.1
2,0.3031,0.15,0.5
3,0.2049,0.05,0.4
4,0.499,0.2,0.85
5,0.4341,0.05,0.95
6,0.792,0.4,1.2
7,0.0478,0,0.15
8,0.9419,0.65,1.2
9,1.0385,0.6,1.55
10,0.6566,0.3,0.95
11,0.3503,0.1,0.7
12,0.0514999999999999,0,0.15
13,0.9544,0.65,1.25
14,1.0082,0.65,1.45
15,0.4359,0.2,0.75
16,0.9034,0.6,1.2
17,0.3865,0.15,0.6
18,0.3057,0.05,0.55
19,0.1532,0,0.3
20,0.4911,0.15,0.95
21,1.1444,0.7,1.65
22,1.1643,0.7,1.7
23,0.7116,0.4,1.05
24,1.6911,1.15,2.25
25,1.3676,1,1.75
26,0.7941,0.5,1.15
27,1.1637,0.75,1.65
28,1.5333,1,2.1
29,1.2975,0.9,1.7
30,0.8552,0.6,1.15
31,1.0523,0.55,1.55
32,1.0558,0.65,1.5
33,2.0474,1.6,2.5
34,1.4161,0.95,1.9
35,1.2022,0.9,1.55
36,1.0971,0.7,1.45
37,0.7237,0.35,1.1
38,1.0121,0.6,1.45
39,0.6502,0.25,1.05
40,0.6081,0.35,0.85
41,0.2552,0.05,0.5
42,0.6936,0.4,1
43,0.6956,0.4,1.05
44,0.6636,0.35,1
45,0.4552,0.2,0.75
46,0.3052,0.1,0.5
47,0.9984,0.7,1.3
48,0.5164,0.2,0.9
49,0.4043,0.2,0.65
50,0.3031,0.05,0.65
51,0.7512,0.4,1.2
52,0.7984,0.45,1.15
53,0.7504,0.5,1.05
54,0.5849,0.2,1.2
55,1.5307,1,2
56,0.5076,0.2,0.85
57,0.5929,0.3,1
58,1.5774,1.15,2.05
59,1.0375,0.55,1.65
60,1.0507,0.6,1.6
61,0.9549,0.45,1.5
62,1.151,0.85,1.45
63,0.6398,0.3,1
64,0.8406,0.35,1.4
65,0.4496,0.2,0.8
66,1.2493,0.8,1.6
67,0.4454,0.2,0.7
68,0.897,0.5,1.35
69,0.8441,0.35,1.35
70,1.227,0.8,1.7
71,0.6967,0.4,1.05
72,0.1433,0,0.3
73,0.2587,0,0.55
74,0.1932,0,0.5
75,0.1006,0,0.4
76,0.0502999999999999,0,0.2
77,0.1469,0,0.35
78,0.0502999999999999,0,0.2
79,0.0509,0,0.15
80,0.0509,0,0.15
81,0.1532,0,0.3
82,0.1532,0,0.3
83,0.1024,0,0.25
84,0.1017,0,0.25
85,0,0,0
