Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.2961,0.05,0.55
2,0.3896,0.2,0.6
3,0.4978,0.2,0.85
4,0.392,0.15,0.65
5,0.3453,0.15,0.55
6,0.3895,0.1,0.75
7,0.9935,0.4,1.6
8,0.8558,0.4,1.4
9,0.8457,0.4,1.35
10,1.25,0.75,1.8
11,0.7472,0.35,1.2
12,1.2892,0.8,1.85
13,1.6539,0.85,2.55
14,1.319,0.8,1.85
15,0.9073,0.4,1.5
16,1.3478,0.7,2.2
17,0.9568,0.5,1.45
18,0.9279,0.35,1.55
19,1.0565,0.6,1.6
20,1.094,0.5,1.85
21,0.8198,0.45,1.15
22,1.5069,1,2.05
23,0.9122,0.5,1.45
24,0.9143,0.45,1.45
25,1.3761,0.65,2.25
26,1.5913,1,2.25
27,1.8148,0.95,2.7
28,1.7507,0.95,2.6
29,2.0806,1.55,2.65
30,1.4662,0.9,2.1
31,1.3453,0.85,1.85
32,1.5443,0.85,2.4
33,1.9579,1.15,2.8
34,1.9946,1.2,3
35,1.442,0.9,2
36,1.9069,1.2,2.65
37,2.3151,1.65,3.15
38,2.6585,1.7,3.7
39,2.3181,1.5,3.3
40,2.1311,1.3,3
41,2.5619,1.6,3.65
42,2.0605,1.15,3.1
43,2.3794,1.4,3.55
44,2.3069,1.3,3.4
45,2.0031,1.15,2.9
46,1.9948,0.85,3.55
47,3.025,2,4.05
48,1.802,1.05,2.6
49,2.2599,1.25,3.5
50,1.8082,1,2.65
51,1.6856,0.95,2.55
52,1.6621,0.7,2.85
53,1.3397,0.6,2.2
54,1.4853,0.75,2.45
55,2.1366,1.2,3.25
56,0.8261,0.45,1.3
57,0.7234,0.3,1.2
58,1.9369,1.2,2.7
59,1.4898,0.8,2.3
60,1.3545,0.75,2.05
61,1.4728,0.8,2.2
62,1.4353,0.8,2.05
63,1.7924,1.2,2.5
64,1.329,0.75,2.05
65,1.2419,0.7,1.75
66,2.2017,1.3,3.2
67,1.0355,0.6,1.45
68,0.9978,0.55,1.5
69,1.8593,1,2.8
70,2.087,1.25,2.95
71,1.0437,0.6,1.55
72,1.1361,0.5,1.85
73,0.954,0.35,1.65
74,0.7549,0.25,1.4
75,0.9908,0.55,1.5
76,0.704,0.35,1.1
77,0.4472,0.1,1
78,0.8476,0.45,1.3
79,0.709,0.15,1.45
80,1.1063,0.2,2.15
81,0.8402,0.35,1.35
82,0.9035,0.25,1.6
83,0.8945,0.4,1.55
84,1.1031,0.45,1.85
85,0.3065,0.05,0.6
