Week,Mean,LowerBound,UpperBound
0,0,0,0
1,261.9373,254.45,268.8
2,271.2917,267.6,275.15
3,257.2178,251,263.85
4,266.9414,258.2,275.6
5,127.8023,123.45,132.65
6,122.9784,119.3,126.7
7,126.018,122.4,129.65
8,128.9083,123.95,133.85
9,124.8619,118.8,130.3
10,127.5816,121.85,134.15
11,124.1053,120.35,128.45
12,127.8382,123.6,132.7
13,122.3155,117.95,126.05
14,125.0816,121.75,129.15
15,121.1886,116.75,125.5
16,124.9216,119.75,130.4
17,124.8656,119.1,131.7
18,130.0562,125.55,133.8
19,126.1831,122.4,130.05
20,126.8658,123.15,130.9
21,126.8086,122,131.6
22,126.8677,123,131.15
23,123.448,119.05,128.1
24,123.3029,117.75,129.6
25,122.272,118.45,126.15
26,130.8902,126.55,135.4
27,127.8902,123.45,133.45
28,124.223,121.7,126.55
29,120.3055,115.85,125.5
30,130.7111,125.5,136.2
31,123.8302,119.05,128.65
32,126.8361,121.3,131.8
33,120.532,115.3,124.95
34,125.779,119.85,131.6
35,127.3075,122.4,131.75
36,124.3389,119.5,129.65
37,125.1738,120.7,129.6
38,124.7172,119.35,130.65
39,124.4274,119.95,128.4
40,126.0556,120.9,130.8
41,125.9698,121.05,130.4
42,123.4181,117.8,128.7
43,127.6756,123.5,131.85
44,123.2008,118.7,127.7
45,124.5114,121,128.45
46,125.6259,121.1,129.45
47,128.7797,122.75,134.6
48,124.7519,120.7,129
49,122.996,118.45,128.05
50,127.2964,122.3,132.15
51,123.9624,119.05,128.25
52,123.2493,117.1,128.85
53,126.4564,122.1,130.9
54,126.2957,121.4,131.55
55,125.5549,121.5,129.4
56,121.6125,116.95,125.95
57,122.4635,119.05,125.7
58,124.0186,117.75,129.65
59,121.8814,117.9,125.7
60,123.7791,119.3,128.15
61,117.4359,112.1,122.8
62,120.681,116.45,125.5
63,126.1556,120.85,131.85
64,121.6036,117.25,125.95
65,120.771,117.75,124.2
66,122.3619,118.85,125.7
67,126.0388,119.75,132.15
68,118.6661,114.2,124.4
69,120.7711,117.45,124.05
70,121.7637,117.2,126.55
71,118.5734,111.65,124.85
72,115.8665,111.7,120.65
73,117.261,112.5,121.8
74,120.2877,117.1,123.35
75,123.8393,120,128.1
76,116.7502,113.45,120.9
77,116.1597,112.3,120.3
78,118.5872,113.2,124.65
79,119.0899,114.3,123.85
80,120.1924,116.3,124.7
81,118.949,115.05,123.2
82,125.1967,119.95,130.1
83,119.2156,114.9,122.85
84,123.3302,118.7,128
85,118.3475,115,121.85
